question_id	category	prompt_template_id	question	expected_answer	answer_kind	required_terms_json	forbidden_terms_json	source_edge_id	supporting_edge_type	raw_scientific_name	accepted_taxon_key	source_group	source_id	source_record_id	provenance_pointer	license	access_date	allowed_evidence_scope	evidence_scope_guardrail	caveats	offline_only	status
t6_hybrid_pedigree_ab3b2ece74e6	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Glycine max', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Glycine_soja. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:0e8a8e802c1e33f077c0	crop_pedigree	Glycine max		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Carter T.E. et al. 2004, in Soybeans: Improvement, Production, and Uses ASA-CSSA-SSSA"", ""confidence_tier"": ""A"", ""multi_parent"": false}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_hybrid_pedigree_b249c19bbb04	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Nicotiana tabacum', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Nicotiana_sylvestris_S_genome; wild_ancestor:Nicotiana_tomentosiformis_T_genome. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:1d1db14943cf2f475a69	crop_pedigree	Nicotiana tabacum		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Ren N. & Timko M.P. 2001, Genome 44:559-571"", ""confidence_tier"": ""A"", ""multi_parent"": true}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_hybrid_pedigree_bbd90ac7ecc2	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Fragaria x ananassa', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Fragaria_chiloensis_octoploid; wild_ancestor:Fragaria_virginiana_octoploid. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:a07298790117ef0ca36b	crop_pedigree	Fragaria x ananassa		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Edger P.P. et al. 2019, Nat. Genet. 51:541-547 \u2014 Origin and evolution of the octoploid strawberry genome"", ""confidence_tier"": ""A"", ""multi_parent"": true}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_hybrid_pedigree_d476564207da	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Capsicum annuum', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Capsicum_annuum_var._glabriusculum_wild_bird_pepper. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:23ec184a9593d8658f7c	crop_pedigree	Capsicum annuum		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Kraft K.H. et al. 2014, PNAS 111:6165-6170"", ""confidence_tier"": ""A"", ""multi_parent"": false}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_hybrid_pedigree_e4c7c419294d	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Citrus x limon (lemon)', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Citrus_medica_citron; wild_ancestor:Citrus_x_aurantium_sour_orange_which_is_itself_C._maxima_x_C._reticulata. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:bdf688eaa707def0e483	crop_pedigree	Citrus x limon (lemon)		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Wu G.A. et al. 2018, Nature 554:311-316"", ""confidence_tier"": ""A"", ""multi_parent"": true}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_hybrid_pedigree_f02079713d0e	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Olea europaea subsp. europaea var. europaea', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Olea_europaea_subsp._europaea_var._sylvestris_wild_olive. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:427e0637f4d3fd21d556	crop_pedigree	Olea europaea subsp. europaea var. europaea		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Diez C.M. et al. 2015, New Phytol. 206:436-447"", ""confidence_tier"": ""A"", ""multi_parent"": false}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_hybrid_pedigree_fd85bd0bd9c8	hybrid_pedigree	track6_offline_hybrid_pedigree_v1	For 'Beta vulgaris (sugar beet/chard/garden beet)', the substrate has a crop_pedigree edge. Which parent/progenitor names are source-backed, and what dating or performance claim is forbidden?	Source-backed parent/progenitor set: wild_ancestor:Beta_vulgaris_subsp._maritima_sea_beet. The edge supports the named hybrid/polyploid/pedigree relationship at the stated evidence scope only; it does not support a precise event date, new taxonomy, viability, or agronomic performance unless the source states it.	scoped_free_text	"[""source-backed"", ""does not support"", ""date""]"	"[""new taxonomy"", ""proves performance"", ""precise date""]"	edge:32d1df4eeb19d04e6b79	crop_pedigree	Beta vulgaris (sugar beet/chard/garden beet)		domestication_sources	curated_breeder_pedigree_literature		substrate/staging/domestication_sources/edges/crop_pedigree.tsv	Mixed (per primary paper); factual extracted rows only	2026-05-17	supports named multi-parent cross/pedigree per cited primary literature; does not support cross dating unless source provides it, nor performance claims	Reticulation and crop-pedigree edges preserve source-backed parentage without extending to dates or performance.	"{""primary_citation"": ""Biancardi E. et al. 2010, Czech J. Genet. Plant Breed. 46:14-23"", ""confidence_tier"": ""A"", ""multi_parent"": false}; canonicalization_status=unresolved; ambiguity_reason=no exact WFO accepted-name or synonym-cluster match"	True	ready_offline_static
t6_phytochemistry_safety_0c69368ba4d1	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:002928c3903d8154	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:140091	Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp.	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_0dcecc587e04	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:0023eb84eec77225	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:131543	Aloe Research Council - Duke writeup of non-peer reviewd book by Coats and draft by Henry	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_2404c9dcf80a	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:003f9cc7bfd6907d	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:168501	POP:168	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_2899d7b2e8a6	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:0027c3fcbb47a9f8	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:127923	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_3637413d10b8	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:001e8566a5246a9a	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:129695	Martindale's 29th	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_3873a67ea042	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:003d17807bf86e37	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:174156	Rukunga, G. and Simons, A. J. 2006. The Potential of Plants as a Source of Antimalarial Agents - A Review. Africa Herbal Antimalaria Meeting. PlantaPhile Publications, Berlin. 72 pp.	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_3a3d44e2354e	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:0038aa00c1174543	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:150099	PAL:335	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_3c6b429edad6	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:00479f177dcf189a	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:129111	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_5158671ab775	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:00454ecc642bf89e	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:129815	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_5174045f9fbf	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:0004481e4b33f371	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:133848	Jeffery B. Harborne and H. Baxter, eds. 1983. Phytochemical Dictionary. A Handbook of Bioactive Compounds from Plants. Taylor & Frost, London. 791 pp.	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_53503cfb08f4	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:002b8dde40434612	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:134708	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_595c44eab780	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:004975ee3187cfe2	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:173315	PH2	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_6fa8333062bc	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:001a5a373a537d5b	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:172839	X3054526	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_73540acf5bf6	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:00481702571c68cd	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:130103	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_73902b5a2f1b	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:001a4d420b573dbf	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:134462	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_8001c76d27f9	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:0047c0bf496354a4	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:146501	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_84c1024b4071	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:0001a4ba407cf441	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:152976	Pizzorno, J. 1998. Total Wellness. Prima Health, a division of Prima.	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
t6_phytochemistry_safety_8a1e896d33e2	phytochemistry_safety	track6_offline_phytochemistry_safety_v1	The substrate has a bioactivity_assertion edge for 'a compound/use record'. What high-stakes safety or bioactivity conclusion is NOT licensed by this edge?	The edge supports only the recorded detection, assay annotation, or traditional-use label at source scope. It does not prove clinical efficacy, safe preparation, dose, taxon-typical concentration, or universal human use.	scoped_free_text	"[""does not prove"", ""clinical"", ""safe""]"	"[""clinically effective"", ""safe to eat"", ""typical concentration""]"	bioactivity_edge:00379af65bae42ea	bioactivity_assertion			chemodiversity_ethnobotany_sources	Dr. Duke Phytochemical and Ethnobotanical Databases	AGGREGAC:130100	Duke-Source-CSV:AGGREGAC	CC0	2026-05-17	Supports source-recorded bioactivity or assay annotation for the compound.	Chemistry and ethnobotany edges are evidence-scope limited and cannot become medical or edibility advice.	Activity vocabulary preserved from source; no clinical interpretation is inferred.; canonicalization_status=missing_raw_name; ambiguity_reason=missing raw scientific name	True	ready_offline_static
