mechanism,classification,kappa,eta,A,A_offset,sigma,D,beta,beta_formula,grouped_variance_exponent,denominator_safe_regime,saving_survives_denominator,theorem_ready_spc_kernel,coefficient_variation_equivalent,near_zero_denominator_obstruction
transform_weight_only_sign,underdetermined_surface_input,3.0,0.08,5.25,0.75,0.25,0.5,-0.19,beta=(2*kappa-A)*eta+sigma-D,1.67,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.08,5.25,0.75,0.25,1.0,-0.69,beta=(2*kappa-A)*eta+sigma-D,2.17,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.12,5.25,0.75,0.25,0.0,0.33999999999999997,beta=(2*kappa-A)*eta+sigma-D,1.38,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,3.0,0.12,5.25,0.75,0.25,0.25,0.08999999999999997,beta=(2*kappa-A)*eta+sigma-D,1.63,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.12,5.25,0.75,0.25,0.5,-0.16000000000000003,beta=(2*kappa-A)*eta+sigma-D,1.88,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.12,5.25,0.75,0.25,1.0,-0.66,beta=(2*kappa-A)*eta+sigma-D,2.38,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.18,5.25,0.75,0.25,0.0,0.385,beta=(2*kappa-A)*eta+sigma-D,1.695,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,3.0,0.18,5.25,0.75,0.25,0.25,0.135,beta=(2*kappa-A)*eta+sigma-D,1.945,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.18,5.25,0.75,0.25,0.5,-0.11499999999999999,beta=(2*kappa-A)*eta+sigma-D,2.1950000000000003,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,3.0,0.18,5.25,0.75,0.25,1.0,-0.615,beta=(2*kappa-A)*eta+sigma-D,2.6950000000000003,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.02,9.25,0.75,0.25,0.0,0.265,beta=(2*kappa-A)*eta+sigma-D,0.9349999999999999,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,5.0,0.02,9.25,0.75,0.25,0.25,0.015000000000000013,beta=(2*kappa-A)*eta+sigma-D,1.185,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.02,9.25,0.75,0.25,0.5,-0.235,beta=(2*kappa-A)*eta+sigma-D,1.435,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.02,9.25,0.75,0.25,1.0,-0.735,beta=(2*kappa-A)*eta+sigma-D,1.935,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.05,9.25,0.75,0.25,0.0,0.2875,beta=(2*kappa-A)*eta+sigma-D,1.2125,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,5.0,0.05,9.25,0.75,0.25,0.25,0.03749999999999998,beta=(2*kappa-A)*eta+sigma-D,1.4625,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.05,9.25,0.75,0.25,0.5,-0.21250000000000002,beta=(2*kappa-A)*eta+sigma-D,1.7125,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.05,9.25,0.75,0.25,1.0,-0.7125,beta=(2*kappa-A)*eta+sigma-D,2.2125,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.08,9.25,0.75,0.25,0.0,0.31,beta=(2*kappa-A)*eta+sigma-D,1.49,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,5.0,0.08,9.25,0.75,0.25,0.25,0.06,beta=(2*kappa-A)*eta+sigma-D,1.74,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.08,9.25,0.75,0.25,0.5,-0.19,beta=(2*kappa-A)*eta+sigma-D,1.99,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.08,9.25,0.75,0.25,1.0,-0.69,beta=(2*kappa-A)*eta+sigma-D,2.49,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.12,9.25,0.75,0.25,0.0,0.33999999999999997,beta=(2*kappa-A)*eta+sigma-D,1.8600000000000003,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,5.0,0.12,9.25,0.75,0.25,0.25,0.08999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.1100000000000003,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.12,9.25,0.75,0.25,0.5,-0.16000000000000003,beta=(2*kappa-A)*eta+sigma-D,2.3600000000000003,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.12,9.25,0.75,0.25,1.0,-0.66,beta=(2*kappa-A)*eta+sigma-D,2.8600000000000003,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.18,9.25,0.75,0.25,0.0,0.385,beta=(2*kappa-A)*eta+sigma-D,2.415,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,5.0,0.18,9.25,0.75,0.25,0.25,0.135,beta=(2*kappa-A)*eta+sigma-D,2.665,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.18,9.25,0.75,0.25,0.5,-0.11499999999999999,beta=(2*kappa-A)*eta+sigma-D,2.915,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,5.0,0.18,9.25,0.75,0.25,1.0,-0.615,beta=(2*kappa-A)*eta+sigma-D,3.415,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.02,15.25,0.75,0.25,0.0,0.265,beta=(2*kappa-A)*eta+sigma-D,1.0550000000000002,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,8.0,0.02,15.25,0.75,0.25,0.25,0.015000000000000013,beta=(2*kappa-A)*eta+sigma-D,1.3050000000000002,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.02,15.25,0.75,0.25,0.5,-0.235,beta=(2*kappa-A)*eta+sigma-D,1.5550000000000002,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.02,15.25,0.75,0.25,1.0,-0.735,beta=(2*kappa-A)*eta+sigma-D,2.055,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.05,15.25,0.75,0.25,0.0,0.2875,beta=(2*kappa-A)*eta+sigma-D,1.5125000000000002,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,8.0,0.05,15.25,0.75,0.25,0.25,0.03749999999999998,beta=(2*kappa-A)*eta+sigma-D,1.7625000000000002,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.05,15.25,0.75,0.25,0.5,-0.21250000000000002,beta=(2*kappa-A)*eta+sigma-D,2.0125,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.05,15.25,0.75,0.25,1.0,-0.7125,beta=(2*kappa-A)*eta+sigma-D,2.5125,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.08,15.25,0.75,0.25,0.0,0.31,beta=(2*kappa-A)*eta+sigma-D,1.9700000000000002,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,8.0,0.08,15.25,0.75,0.25,0.25,0.06,beta=(2*kappa-A)*eta+sigma-D,2.22,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.08,15.25,0.75,0.25,0.5,-0.19,beta=(2*kappa-A)*eta+sigma-D,2.47,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.08,15.25,0.75,0.25,1.0,-0.69,beta=(2*kappa-A)*eta+sigma-D,2.97,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.12,15.25,0.75,0.25,0.0,0.33999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.58,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,8.0,0.12,15.25,0.75,0.25,0.25,0.08999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.83,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.12,15.25,0.75,0.25,0.5,-0.16000000000000003,beta=(2*kappa-A)*eta+sigma-D,3.08,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.12,15.25,0.75,0.25,1.0,-0.66,beta=(2*kappa-A)*eta+sigma-D,3.58,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.18,15.25,0.75,0.25,0.0,0.385,beta=(2*kappa-A)*eta+sigma-D,3.495,True,True,False,False,False
transform_weight_only_sign,underdetermined_surface_input,8.0,0.18,15.25,0.75,0.25,0.25,0.135,beta=(2*kappa-A)*eta+sigma-D,3.745,False,True,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.18,15.25,0.75,0.25,0.5,-0.11499999999999999,beta=(2*kappa-A)*eta+sigma-D,3.995,False,False,False,False,True
transform_weight_only_sign,underdetermined_surface_input,8.0,0.18,15.25,0.75,0.25,1.0,-0.615,beta=(2*kappa-A)*eta+sigma-D,4.495,False,False,False,False,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.02,4.0,2.0,0.0,0.0,0.04,beta=(2*kappa-A)*eta+sigma-D,1.08,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.02,4.0,2.0,0.0,0.25,-0.21,beta=(2*kappa-A)*eta+sigma-D,1.33,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.02,4.0,2.0,0.0,0.5,-0.46,beta=(2*kappa-A)*eta+sigma-D,1.58,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.02,4.0,2.0,0.0,1.0,-0.96,beta=(2*kappa-A)*eta+sigma-D,2.08,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.05,4.0,2.0,0.0,0.0,0.1,beta=(2*kappa-A)*eta+sigma-D,1.2,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.05,4.0,2.0,0.0,0.25,-0.15,beta=(2*kappa-A)*eta+sigma-D,1.45,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.05,4.0,2.0,0.0,0.5,-0.4,beta=(2*kappa-A)*eta+sigma-D,1.7000000000000002,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.05,4.0,2.0,0.0,1.0,-0.9,beta=(2*kappa-A)*eta+sigma-D,2.2,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.08,4.0,2.0,0.0,0.0,0.16,beta=(2*kappa-A)*eta+sigma-D,1.32,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.08,4.0,2.0,0.0,0.25,-0.09,beta=(2*kappa-A)*eta+sigma-D,1.57,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.08,4.0,2.0,0.0,0.5,-0.33999999999999997,beta=(2*kappa-A)*eta+sigma-D,1.8199999999999998,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.08,4.0,2.0,0.0,1.0,-0.84,beta=(2*kappa-A)*eta+sigma-D,2.32,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.12,4.0,2.0,0.0,0.0,0.24,beta=(2*kappa-A)*eta+sigma-D,1.48,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.12,4.0,2.0,0.0,0.25,-0.010000000000000009,beta=(2*kappa-A)*eta+sigma-D,1.73,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.12,4.0,2.0,0.0,0.5,-0.26,beta=(2*kappa-A)*eta+sigma-D,1.98,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.12,4.0,2.0,0.0,1.0,-0.76,beta=(2*kappa-A)*eta+sigma-D,2.48,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.18,4.0,2.0,0.0,0.0,0.36,beta=(2*kappa-A)*eta+sigma-D,1.7200000000000002,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.18,4.0,2.0,0.0,0.25,0.10999999999999999,beta=(2*kappa-A)*eta+sigma-D,1.9700000000000002,False,True,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.18,4.0,2.0,0.0,0.5,-0.14,beta=(2*kappa-A)*eta+sigma-D,2.22,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,3.0,0.18,4.0,2.0,0.0,1.0,-0.64,beta=(2*kappa-A)*eta+sigma-D,2.72,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.02,8.0,2.0,0.0,0.0,0.04,beta=(2*kappa-A)*eta+sigma-D,1.16,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.02,8.0,2.0,0.0,0.25,-0.21,beta=(2*kappa-A)*eta+sigma-D,1.41,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.02,8.0,2.0,0.0,0.5,-0.46,beta=(2*kappa-A)*eta+sigma-D,1.66,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.02,8.0,2.0,0.0,1.0,-0.96,beta=(2*kappa-A)*eta+sigma-D,2.16,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.05,8.0,2.0,0.0,0.0,0.1,beta=(2*kappa-A)*eta+sigma-D,1.4,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.05,8.0,2.0,0.0,0.25,-0.15,beta=(2*kappa-A)*eta+sigma-D,1.65,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.05,8.0,2.0,0.0,0.5,-0.4,beta=(2*kappa-A)*eta+sigma-D,1.9,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.05,8.0,2.0,0.0,1.0,-0.9,beta=(2*kappa-A)*eta+sigma-D,2.4,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.08,8.0,2.0,0.0,0.0,0.16,beta=(2*kappa-A)*eta+sigma-D,1.6400000000000001,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.08,8.0,2.0,0.0,0.25,-0.09,beta=(2*kappa-A)*eta+sigma-D,1.8900000000000001,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.08,8.0,2.0,0.0,0.5,-0.33999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.14,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.08,8.0,2.0,0.0,1.0,-0.84,beta=(2*kappa-A)*eta+sigma-D,2.64,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.12,8.0,2.0,0.0,0.0,0.24,beta=(2*kappa-A)*eta+sigma-D,1.9600000000000002,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.12,8.0,2.0,0.0,0.25,-0.010000000000000009,beta=(2*kappa-A)*eta+sigma-D,2.21,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.12,8.0,2.0,0.0,0.5,-0.26,beta=(2*kappa-A)*eta+sigma-D,2.46,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.12,8.0,2.0,0.0,1.0,-0.76,beta=(2*kappa-A)*eta+sigma-D,2.96,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.18,8.0,2.0,0.0,0.0,0.36,beta=(2*kappa-A)*eta+sigma-D,2.44,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.18,8.0,2.0,0.0,0.25,0.10999999999999999,beta=(2*kappa-A)*eta+sigma-D,2.69,False,True,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.18,8.0,2.0,0.0,0.5,-0.14,beta=(2*kappa-A)*eta+sigma-D,2.94,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,5.0,0.18,8.0,2.0,0.0,1.0,-0.64,beta=(2*kappa-A)*eta+sigma-D,3.44,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.02,14.0,2.0,0.0,0.0,0.04,beta=(2*kappa-A)*eta+sigma-D,1.28,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.02,14.0,2.0,0.0,0.25,-0.21,beta=(2*kappa-A)*eta+sigma-D,1.53,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.02,14.0,2.0,0.0,0.5,-0.46,beta=(2*kappa-A)*eta+sigma-D,1.78,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.02,14.0,2.0,0.0,1.0,-0.96,beta=(2*kappa-A)*eta+sigma-D,2.2800000000000002,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.05,14.0,2.0,0.0,0.0,0.1,beta=(2*kappa-A)*eta+sigma-D,1.7,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.05,14.0,2.0,0.0,0.25,-0.15,beta=(2*kappa-A)*eta+sigma-D,1.95,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.05,14.0,2.0,0.0,0.5,-0.4,beta=(2*kappa-A)*eta+sigma-D,2.2,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.05,14.0,2.0,0.0,1.0,-0.9,beta=(2*kappa-A)*eta+sigma-D,2.7,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.08,14.0,2.0,0.0,0.0,0.16,beta=(2*kappa-A)*eta+sigma-D,2.12,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.08,14.0,2.0,0.0,0.25,-0.09,beta=(2*kappa-A)*eta+sigma-D,2.37,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.08,14.0,2.0,0.0,0.5,-0.33999999999999997,beta=(2*kappa-A)*eta+sigma-D,2.62,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.08,14.0,2.0,0.0,1.0,-0.84,beta=(2*kappa-A)*eta+sigma-D,3.12,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.12,14.0,2.0,0.0,0.0,0.24,beta=(2*kappa-A)*eta+sigma-D,2.6799999999999997,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.12,14.0,2.0,0.0,0.25,-0.010000000000000009,beta=(2*kappa-A)*eta+sigma-D,2.9299999999999997,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.12,14.0,2.0,0.0,0.5,-0.26,beta=(2*kappa-A)*eta+sigma-D,3.1799999999999997,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.12,14.0,2.0,0.0,1.0,-0.76,beta=(2*kappa-A)*eta+sigma-D,3.6799999999999997,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.18,14.0,2.0,0.0,0.0,0.36,beta=(2*kappa-A)*eta+sigma-D,3.52,True,True,False,True,False
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.18,14.0,2.0,0.0,0.25,0.10999999999999999,beta=(2*kappa-A)*eta+sigma-D,3.77,False,True,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.18,14.0,2.0,0.0,0.5,-0.14,beta=(2*kappa-A)*eta+sigma-D,4.02,False,False,False,True,True
absolute_kernel_stratum_control,coefficient_variation_equivalent,8.0,0.18,14.0,2.0,0.0,1.0,-0.64,beta=(2*kappa-A)*eta+sigma-D,4.52,False,False,False,True,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.02,4.5,1.5,0.0,0.0,0.03,beta=(2*kappa-A)*eta+sigma-D,1.09,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.02,4.5,1.5,0.0,0.25,-0.22,beta=(2*kappa-A)*eta+sigma-D,1.34,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.02,4.5,1.5,0.0,0.5,-0.47,beta=(2*kappa-A)*eta+sigma-D,1.59,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.02,4.5,1.5,0.0,1.0,-0.97,beta=(2*kappa-A)*eta+sigma-D,2.09,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.05,4.5,1.5,0.0,0.0,0.07500000000000001,beta=(2*kappa-A)*eta+sigma-D,1.225,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.05,4.5,1.5,0.0,0.25,-0.175,beta=(2*kappa-A)*eta+sigma-D,1.475,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.05,4.5,1.5,0.0,0.5,-0.425,beta=(2*kappa-A)*eta+sigma-D,1.725,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.05,4.5,1.5,0.0,1.0,-0.925,beta=(2*kappa-A)*eta+sigma-D,2.225,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.08,4.5,1.5,0.0,0.0,0.12,beta=(2*kappa-A)*eta+sigma-D,1.3599999999999999,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.08,4.5,1.5,0.0,0.25,-0.13,beta=(2*kappa-A)*eta+sigma-D,1.6099999999999999,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.08,4.5,1.5,0.0,0.5,-0.38,beta=(2*kappa-A)*eta+sigma-D,1.8599999999999999,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.08,4.5,1.5,0.0,1.0,-0.88,beta=(2*kappa-A)*eta+sigma-D,2.36,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.12,4.5,1.5,0.0,0.0,0.18,beta=(2*kappa-A)*eta+sigma-D,1.54,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.12,4.5,1.5,0.0,0.25,-0.07,beta=(2*kappa-A)*eta+sigma-D,1.79,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.12,4.5,1.5,0.0,0.5,-0.32,beta=(2*kappa-A)*eta+sigma-D,2.04,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.12,4.5,1.5,0.0,1.0,-0.8200000000000001,beta=(2*kappa-A)*eta+sigma-D,2.54,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.18,4.5,1.5,0.0,0.0,0.27,beta=(2*kappa-A)*eta+sigma-D,1.81,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.18,4.5,1.5,0.0,0.25,0.020000000000000018,beta=(2*kappa-A)*eta+sigma-D,2.06,False,True,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.18,4.5,1.5,0.0,0.5,-0.22999999999999998,beta=(2*kappa-A)*eta+sigma-D,2.31,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,3.0,0.18,4.5,1.5,0.0,1.0,-0.73,beta=(2*kappa-A)*eta+sigma-D,2.81,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.02,8.5,1.5,0.0,0.0,0.03,beta=(2*kappa-A)*eta+sigma-D,1.17,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.02,8.5,1.5,0.0,0.25,-0.22,beta=(2*kappa-A)*eta+sigma-D,1.42,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.02,8.5,1.5,0.0,0.5,-0.47,beta=(2*kappa-A)*eta+sigma-D,1.67,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.02,8.5,1.5,0.0,1.0,-0.97,beta=(2*kappa-A)*eta+sigma-D,2.17,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.05,8.5,1.5,0.0,0.0,0.07500000000000001,beta=(2*kappa-A)*eta+sigma-D,1.425,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.05,8.5,1.5,0.0,0.25,-0.175,beta=(2*kappa-A)*eta+sigma-D,1.675,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.05,8.5,1.5,0.0,0.5,-0.425,beta=(2*kappa-A)*eta+sigma-D,1.925,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.05,8.5,1.5,0.0,1.0,-0.925,beta=(2*kappa-A)*eta+sigma-D,2.425,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.08,8.5,1.5,0.0,0.0,0.12,beta=(2*kappa-A)*eta+sigma-D,1.6800000000000002,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.08,8.5,1.5,0.0,0.25,-0.13,beta=(2*kappa-A)*eta+sigma-D,1.9300000000000002,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.08,8.5,1.5,0.0,0.5,-0.38,beta=(2*kappa-A)*eta+sigma-D,2.18,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.08,8.5,1.5,0.0,1.0,-0.88,beta=(2*kappa-A)*eta+sigma-D,2.68,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.12,8.5,1.5,0.0,0.0,0.18,beta=(2*kappa-A)*eta+sigma-D,2.02,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.12,8.5,1.5,0.0,0.25,-0.07,beta=(2*kappa-A)*eta+sigma-D,2.27,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.12,8.5,1.5,0.0,0.5,-0.32,beta=(2*kappa-A)*eta+sigma-D,2.52,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.12,8.5,1.5,0.0,1.0,-0.8200000000000001,beta=(2*kappa-A)*eta+sigma-D,3.0200000000000005,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.18,8.5,1.5,0.0,0.0,0.27,beta=(2*kappa-A)*eta+sigma-D,2.53,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.18,8.5,1.5,0.0,0.25,0.020000000000000018,beta=(2*kappa-A)*eta+sigma-D,2.78,False,True,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.18,8.5,1.5,0.0,0.5,-0.22999999999999998,beta=(2*kappa-A)*eta+sigma-D,3.03,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,5.0,0.18,8.5,1.5,0.0,1.0,-0.73,beta=(2*kappa-A)*eta+sigma-D,3.53,False,False,False,False,True
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.02,14.5,1.5,0.0,0.0,0.03,beta=(2*kappa-A)*eta+sigma-D,1.29,True,True,False,False,False
x0_kernel_coefficient_cancellation,range_blocked,8.0,0.02,14.5,1.5,0.0,0.25,-0.22,beta=(2*kappa-A)*eta+sigma-D,1.54,False,False,False,False,True
