gamma1_proxy,gamma2_proxy,primitive_exponent_k1,primitive_exponent_k2,length_bin_1,length_bin_2,support_argument_1,support_argument_2,transform_model,support_q,support_valid,geodesic_weight_proxy,primitive_power_multiplicity_proxy,transform_weight_1,transform_weight_2,diagonal_subtraction_status,quotient_control_tag,quotient_identifier_proxy,rank_proxy,cyclic_flag,C_constraints_proxy,V_vertices_proxy,d_C_minus_V,family_growth_proxy,Q_numerator_type,polynomial_variation_proxy,weighted_total_variation_proxy,coverage_by_M4_M12,exact_or_proxy,notes
primitive_length_1,primitive_length_1,1,1,1,1,1,1,compact_support,12.0,True,0.9206735942077923,1.0,1.0,1.0,diagonal_separated,identity/diagonal,identity/diagonal|L1_1|k1_1,rank_zero_diagonal,True,1,1,0,1.0,Q_gamma1^1_gamma2^1,0.0,0.0,partial_M4_M12,paper_indices_exact; weights_and_quotient_fields_proxy,deterministic/diagonal separated; not a new numerator saving
primitive_length_5,primitive_length_7,1,2,5,7,5,14,optimistic_decay,12.0,False,0.002637588153707044,0.5,0.34177210929737856,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,1,3,5,7,5,21,compact_support,12.0,False,7.96481946182342e-05,0.3333333333333333,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,1,3,5,7,5,21,paley_wiener_scaled,12.0,False,7.96481946182342e-05,0.3333333333333333,0.8406237433345053,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,1,3,5,7,5,21,optimistic_decay,12.0,False,7.96481946182342e-05,0.3333333333333333,0.34177210929737856,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,1,4,5,7,5,28,compact_support,12.0,False,2.4051670699601933e-06,0.25,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,1,4,5,7,5,28,paley_wiener_scaled,12.0,False,2.4051670699601933e-06,0.25,0.8406237433345053,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,1,4,5,7,5,28,optimistic_decay,12.0,False,2.4051670699601933e-06,0.25,0.34177210929737856,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k1_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^1_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,1,5,7,10,7,compact_support,12.0,True,0.007128216332710037,0.5,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^1,4.0,80.59631597748317,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,1,5,7,10,7,paley_wiener_scaled,12.0,True,0.007128216332710037,0.5,0.49935178859927615,0.7115726362417969,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^1,4.0,28.637891505673245,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,1,5,7,10,7,optimistic_decay,12.0,True,0.007128216332710037,0.5,0.08254229548692107,0.20184044341704213,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^1,4.0,1.3427647286611049,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,2,5,7,10,14,compact_support,12.0,False,0.00021505737477446173,0.25,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,2,5,7,10,14,paley_wiener_scaled,12.0,False,0.00021505737477446173,0.25,0.49935178859927615,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,2,5,7,10,14,optimistic_decay,12.0,False,0.00021505737477446173,0.25,0.08254229548692107,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,3,5,7,10,21,compact_support,12.0,False,6.494164608697043e-06,0.16666666666666666,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,3,5,7,10,21,paley_wiener_scaled,12.0,False,6.494164608697043e-06,0.16666666666666666,0.49935178859927615,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,3,5,7,10,21,optimistic_decay,12.0,False,6.494164608697043e-06,0.16666666666666666,0.08254229548692107,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,4,5,7,10,28,compact_support,12.0,False,1.96106778547912e-07,0.125,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,4,5,7,10,28,paley_wiener_scaled,12.0,False,1.96106778547912e-07,0.125,0.49935178859927615,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,2,4,5,7,10,28,optimistic_decay,12.0,False,1.96106778547912e-07,0.125,0.08254229548692107,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k2_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^2_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,1,5,7,15,7,compact_support,12.0,False,0.0005850932424527293,0.3333333333333333,0.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^1,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,1,5,7,15,7,paley_wiener_scaled,12.0,False,0.0005850932424527293,0.3333333333333333,0.0,0.7115726362417969,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^1,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,1,5,7,15,7,optimistic_decay,12.0,False,0.0005850932424527293,0.3333333333333333,0.0,0.20184044341704213,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^1,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,2,5,7,15,14,compact_support,12.0,False,1.7652188268018447e-05,0.16666666666666666,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,2,5,7,15,14,paley_wiener_scaled,12.0,False,1.7652188268018447e-05,0.16666666666666666,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,2,5,7,15,14,optimistic_decay,12.0,False,1.7652188268018447e-05,0.16666666666666666,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,3,5,7,15,21,compact_support,12.0,False,5.33049454530195e-07,0.1111111111111111,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,3,5,7,15,21,paley_wiener_scaled,12.0,False,5.33049454530195e-07,0.1111111111111111,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,3,5,7,15,21,optimistic_decay,12.0,False,5.33049454530195e-07,0.1111111111111111,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,4,5,7,15,28,compact_support,12.0,False,1.6096698749311737e-08,0.08333333333333333,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,4,5,7,15,28,paley_wiener_scaled,12.0,False,1.6096698749311737e-08,0.08333333333333333,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,3,4,5,7,15,28,optimistic_decay,12.0,False,1.6096698749311737e-08,0.08333333333333333,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k3_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^3_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,1,5,7,20,7,compact_support,12.0,False,4.8027363408890165e-05,0.25,0.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^1,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,1,5,7,20,7,paley_wiener_scaled,12.0,False,4.8027363408890165e-05,0.25,0.0,0.7115726362417969,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^1,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,1,5,7,20,7,optimistic_decay,12.0,False,4.8027363408890165e-05,0.25,0.0,0.20184044341704213,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_1,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^1,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,2,5,7,20,14,compact_support,12.0,False,1.4489794094293675e-06,0.125,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,2,5,7,20,14,paley_wiener_scaled,12.0,False,1.4489794094293675e-06,0.125,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,2,5,7,20,14,optimistic_decay,12.0,False,1.4489794094293675e-06,0.125,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_2,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,3,5,7,20,21,compact_support,12.0,False,4.375535044690026e-08,0.08333333333333333,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,3,5,7,20,21,paley_wiener_scaled,12.0,False,4.375535044690026e-08,0.08333333333333333,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,3,5,7,20,21,optimistic_decay,12.0,False,4.375535044690026e-08,0.08333333333333333,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_3,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,4,5,7,20,28,compact_support,12.0,False,1.321297093221994e-09,0.0625,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,4,5,7,20,28,paley_wiener_scaled,12.0,False,1.321297093221994e-09,0.0625,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_7,4,4,5,7,20,28,optimistic_decay,12.0,False,1.321297093221994e-09,0.0625,0.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_7|k4_4,rank_two_noncyclic,False,12,11,1,5653.329824436018,Q_gamma1^4_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,1,5,8,5,8,compact_support,12.0,True,0.06056583780052348,1.0,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_1,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^1,4.0,2813.740690359004,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,1,5,8,5,8,paley_wiener_scaled,12.0,True,0.06056583780052348,1.0,0.8406237433345053,0.6411803884299546,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_1,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^1,4.0,1516.5821979033499,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,1,5,8,5,8,optimistic_decay,12.0,True,0.06056583780052348,1.0,0.34177210929737856,0.1519134323416414,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_1,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^1,4.0,146.08878130643987,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,2,5,8,5,16,compact_support,12.0,False,0.001108930009572863,0.5,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_2,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,2,5,8,5,16,paley_wiener_scaled,12.0,False,0.001108930009572863,0.5,0.8406237433345053,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_2,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,2,5,8,5,16,optimistic_decay,12.0,False,0.001108930009572863,0.5,0.34177210929737856,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_2,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,3,5,8,5,24,compact_support,12.0,False,2.0310759323308752e-05,0.3333333333333333,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_3,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,3,5,8,5,24,paley_wiener_scaled,12.0,False,2.0310759323308752e-05,0.3333333333333333,0.8406237433345053,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_3,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,3,5,8,5,24,optimistic_decay,12.0,False,2.0310759323308752e-05,0.3333333333333333,0.34177210929737856,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_3,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^3,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,4,5,8,5,32,compact_support,12.0,False,3.7200453330767506e-07,0.25,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_4,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,4,5,8,5,32,paley_wiener_scaled,12.0,False,3.7200453330767506e-07,0.25,0.8406237433345053,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_4,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,1,4,5,8,5,32,optimistic_decay,12.0,False,3.7200453330767506e-07,0.25,0.34177210929737856,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k1_4,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^1_gamma2^4,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,2,1,5,8,10,8,compact_support,12.0,True,0.0049382728915012926,0.5,1.0,1.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k2_1,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^2_gamma2^1,4.0,114.71004017708731,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,2,1,5,8,10,8,paley_wiener_scaled,12.0,True,0.0049382728915012926,0.5,0.49935178859927615,0.6411803884299546,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k2_1,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^2_gamma2^1,4.0,36.72723822167318,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,2,1,5,8,10,8,optimistic_decay,12.0,True,0.0049382728915012926,0.5,0.08254229548692107,0.1519134323416414,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k2_1,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^2_gamma2^1,4.0,1.4383817049891174,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,2,2,5,8,10,16,compact_support,12.0,False,9.041729139258446e-05,0.25,1.0,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k2_2,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^2_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
primitive_length_5,primitive_length_8,2,2,5,8,10,16,paley_wiener_scaled,12.0,False,9.041729139258446e-05,0.25,0.49935178859927615,0.0,non_diagonal_remainder,rank_two_noncyclic,rank_two_noncyclic|L5_8|k2_2,rank_two_noncyclic,False,13,12,1,11614.38854204492,Q_gamma1^2_gamma2^2,4.0,0.0,partial_M9_M15_obstruction,paper_indices_exact; weights_and_quotient_fields_proxy,expected bottleneck; independent-permutation skeleton only
