grouping_rule,group_key,L,variant,weight_scheme,n_power,coefficient_order,coefficient_signs_present,num_terms,num_profiles,signed_coefficient_sum,coefficient_absolute_variation,weight_l1,cancellation_ratio,notes
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,all_conflict_free,weight_unweighted,1,4,+,2,1,608,608,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.17220088888,1.17220088888,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,2,+,2,1,0.586100444439,0.586100444439,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,3,+,2,1,4.10270311108,4.10270311108,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,4,+,2,1,11.1359084444,11.1359084444,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_length_inverse,1,1,-,2,1,-4.26666666667,4.26666666667,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_length_inverse,1,2,+,2,1,2.13333333333,2.13333333333,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_length_inverse,1,3,+,2,1,14.9333333333,14.9333333333,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_length_inverse,1,4,+,2,1,40.5333333333,40.5333333333,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_unweighted,1,1,-,2,1,-64,64,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_unweighted,1,2,+,2,1,32,32,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_unweighted,1,3,+,2,1,224,224,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,rank_two_noncyclic_remainder,weight_unweighted,1,4,+,2,1,608,608,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.17220088888,1.17220088888,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,2,+,2,1,0.586100444439,0.586100444439,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,3,+,2,1,4.10270311108,4.10270311108,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,4,+,2,1,11.1359084444,11.1359084444,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,1,-,2,1,-4.26666666667,4.26666666667,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,2,+,2,1,2.13333333333,2.13333333333,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,3,+,2,1,14.9333333333,14.9333333333,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,4,+,2,1,40.5333333333,40.5333333333,0.533333333333,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,1,-,2,1,-64,64,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,2,+,2,1,32,32,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,3,+,2,1,224,224,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a1;4b6;5b2;6b5,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,4,+,2,1,608,608,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.44947440427,1.44947440427,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_exp_decay_theta_0_5,1,2,0,2,1,0,0,0.241579067379,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_exp_decay_theta_0_5,1,3,+,2,1,2.89894880854,2.89894880854,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_exp_decay_theta_0_5,1,4,+,2,1,8.69684642563,8.69684642563,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_length_inverse,1,1,-,2,1,-4,4,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_length_inverse,1,2,0,2,1,0,0,0.666666666667,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_length_inverse,1,3,+,2,1,8,8,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_length_inverse,1,4,+,2,1,24,24,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_unweighted,1,1,-,2,1,-48,48,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_unweighted,1,2,0,2,1,0,0,8,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_unweighted,1,3,+,2,1,96,96,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,all_conflict_free,weight_unweighted,1,4,+,2,1,288,288,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.44947440427,1.44947440427,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,2,0,2,1,0,0,0.241579067379,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,3,+,2,1,2.89894880854,2.89894880854,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,4,+,2,1,8.69684642563,8.69684642563,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_length_inverse,1,1,-,2,1,-4,4,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_length_inverse,1,2,0,2,1,0,0,0.666666666667,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_length_inverse,1,3,+,2,1,8,8,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_length_inverse,1,4,+,2,1,24,24,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_unweighted,1,1,-,2,1,-48,48,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_unweighted,1,2,0,2,1,0,0,8,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_unweighted,1,3,+,2,1,96,96,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,rank_two_noncyclic_remainder,weight_unweighted,1,4,+,2,1,288,288,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.44947440427,1.44947440427,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,2,0,2,1,0,0,0.241579067379,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,3,+,2,1,2.89894880854,2.89894880854,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,4,+,2,1,8.69684642563,8.69684642563,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_length_inverse,1,1,-,2,1,-4,4,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_length_inverse,1,2,0,2,1,0,0,0.666666666667,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_length_inverse,1,3,+,2,1,8,8,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_length_inverse,1,4,+,2,1,24,24,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_unweighted,1,1,-,2,1,-48,48,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_unweighted,1,2,0,2,1,0,0,8,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_unweighted,1,3,+,2,1,96,96,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,4,signed_diagonal_subtracted_proxy,weight_unweighted,1,4,+,2,1,288,288,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.44947440427,1.44947440427,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_exp_decay_theta_0_5,1,2,0,2,1,0,0,0.241579067379,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_exp_decay_theta_0_5,1,3,+,2,1,2.89894880854,2.89894880854,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_exp_decay_theta_0_5,1,4,+,2,1,8.69684642563,8.69684642563,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_length_inverse,1,1,-,2,1,-4,4,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_length_inverse,1,2,0,2,1,0,0,0.666666666667,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_length_inverse,1,3,+,2,1,8,8,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_length_inverse,1,4,+,2,1,24,24,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_unweighted,1,1,-,2,1,-48,48,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_unweighted,1,2,0,2,1,0,0,8,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_unweighted,1,3,+,2,1,96,96,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,all_conflict_free,weight_unweighted,1,4,+,2,1,288,288,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.44947440427,1.44947440427,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,2,0,2,1,0,0,0.241579067379,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,3,+,2,1,2.89894880854,2.89894880854,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,4,+,2,1,8.69684642563,8.69684642563,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_length_inverse,1,1,-,2,1,-4,4,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_length_inverse,1,2,0,2,1,0,0,0.666666666667,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_length_inverse,1,3,+,2,1,8,8,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_length_inverse,1,4,+,2,1,24,24,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_unweighted,1,1,-,2,1,-48,48,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_unweighted,1,2,0,2,1,0,0,8,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_unweighted,1,3,+,2,1,96,96,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,rank_two_noncyclic_remainder,weight_unweighted,1,4,+,2,1,288,288,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.44947440427,1.44947440427,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,2,0,2,1,0,0,0.241579067379,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,3,+,2,1,2.89894880854,2.89894880854,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,4,+,2,1,8.69684642563,8.69684642563,0.241579067379,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,1,-,2,1,-4,4,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,2,0,2,1,0,0,0.666666666667,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,3,+,2,1,8,8,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_length_inverse,1,4,+,2,1,24,24,0.666666666667,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,1,-,2,1,-48,48,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,2,0,2,1,0,0,8,,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,3,+,2,1,96,96,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b2;5a1,5,signed_diagonal_subtracted_proxy,weight_unweighted,1,4,+,2,1,288,288,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.31872599999,1.31872599999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_exp_decay_theta_0_5,1,2,+,2,1,1.31872599999,1.31872599999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_exp_decay_theta_0_5,1,3,+,2,1,5.71447933329,5.71447933329,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_exp_decay_theta_0_5,1,4,+,2,1,11.8685339999,11.8685339999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_length_inverse,1,1,-,2,1,-4.5,4.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_length_inverse,1,2,+,2,1,4.5,4.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_length_inverse,1,3,+,2,1,19.5,19.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_length_inverse,1,4,+,2,1,40.5,40.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_unweighted,1,1,-,2,1,-72,72,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_unweighted,1,2,+,2,1,72,72,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_unweighted,1,3,+,2,1,312,312,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,all_conflict_free,weight_unweighted,1,4,+,2,1,648,648,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.31872599999,1.31872599999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,2,+,2,1,1.31872599999,1.31872599999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,3,+,2,1,5.71447933329,5.71447933329,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_exp_decay_theta_0_5,1,4,+,2,1,11.8685339999,11.8685339999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_length_inverse,1,1,-,2,1,-4.5,4.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_length_inverse,1,2,+,2,1,4.5,4.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_length_inverse,1,3,+,2,1,19.5,19.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_length_inverse,1,4,+,2,1,40.5,40.5,0.5,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_unweighted,1,1,-,2,1,-72,72,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_unweighted,1,2,+,2,1,72,72,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_unweighted,1,3,+,2,1,312,312,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,rank_two_noncyclic_remainder,weight_unweighted,1,4,+,2,1,648,648,8,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,1,-,2,1,-1.31872599999,1.31872599999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,2,+,2,1,1.31872599999,1.31872599999,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
folded_profile_key,0a3;0b4;1a0;2b0;3a5;4b6;5a1;6b2,4,signed_diagonal_subtracted_proxy,weight_exp_decay_theta_0_5,1,3,+,2,1,5.71447933329,5.71447933329,0.14652511111,1,group rows refine ungrouped fixed-stratum signed sums
