n,alpha_label,lambda_model,alpha_kind,alpha,lambda_power,energy_label,lambda_growth_exponent,lambda,p,n_decay_exponent_fixed_lambda,lp_bound_unit_constant,classification
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,4,0.006,1.017419366180605,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,6,0.008000000000000002,1.023292992280754,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,8,0.009000000000000001,1.0262425089274543,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,12,0.01,1.0292005271944282,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,16,0.0105,1.0306827320905356,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,32,0.01125,1.0329100427700288,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.7782794100389228,infinity,0.012,1.035142166679344,direct_theorem2_corollary
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,2,0.0,1.0,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,3,0.004000000000000001,1.202264434617413,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,4,0.006,1.3182567385564072,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,6,0.008000000000000002,1.4454397707459277,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,8,0.009000000000000001,1.5135612484362082,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,12,0.01,1.5848931924611136,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,16,0.0105,1.62181009735893,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,32,0.01125,1.6788040181225605,standard_interpolation
100000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,10.000000000000002,infinity,0.012,1.7378008287493756,direct_theorem2_corollary
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,3,0.006666666666666668,0.9120108393559098,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,4,0.01,0.8709635899560806,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,6,0.013333333333333336,0.831763771102671,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,8,0.015,0.8128305161640993,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,12,0.016666666666666666,0.7943282347242815,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,16,0.0175,0.7852356346100718,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,32,0.01875,0.7717915155850125,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,infinity,0.02,0.7585775750291838,direct_theorem2_corollary
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,3,0.006666666666666668,1.8240216787118195,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,4,0.01,2.463457042498097,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,6,0.013333333333333336,3.3270550844106843,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,8,0.015,3.866495332454724,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,12,0.016666666666666666,4.493399050091833,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,16,0.0175,4.843995584766908,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,32,0.01875,5.421842066415844,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,infinity,0.02,6.06862060023347,direct_theorem2_corollary
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,2,0.0,1.0,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,3,0.006666666666666668,1.288249551693134,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,4,0.01,1.4621771744567182,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,6,0.013333333333333336,1.6595869074375609,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,8,0.015,1.7680722177343196,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,12,0.016666666666666666,1.8836490894898006,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,16,0.0175,1.944240564595367,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,32,0.01875,2.038801760833385,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,1.9952623149688797,infinity,0.02,2.137962089502232,direct_theorem2_corollary
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,2,0.0,1.0,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,3,0.006666666666666668,3.630780547701014,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,4,0.01,6.918309709189366,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,6,0.013333333333333336,13.182567385564075,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,8,0.015,18.197008586099837,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,12,0.016666666666666666,25.11886431509581,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,16,0.0175,29.51209226666386,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,32,0.01875,37.58374042884442,standard_interpolation
1000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,15.848931924611136,infinity,0.02,47.86300923226384,direct_theorem2_corollary
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,3,0.0020000000000000005,0.9727472237769651,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,4,0.003,0.9594006315159331,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,6,0.004000000000000001,0.9462371613657931,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,8,0.0045000000000000005,0.9397233105646379,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,12,0.005,0.933254300796991,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,16,0.00525,0.9300365147539602,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,32,0.005625,0.9252306262333163,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,fixed_low_energy,0.0,1.0,infinity,0.006,0.9204495717531713,direct_theorem2_corollary
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,3,0.0020000000000000005,1.9454944475539304,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,4,0.003,2.7135947696782896,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,6,0.004000000000000001,3.7849486454631727,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,8,0.0045000000000000005,4.4701025882295164,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,12,0.005,5.2792835573204995,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,16,0.00525,5.737249524312919,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,32,0.005625,6.49975314466321,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,bulk_fixed,0.0,4.0,infinity,0.006,7.363596574025371,direct_theorem2_corollary
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,2,0.0,1.0,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,3,0.0020000000000000005,1.3740419750125152,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,4,0.003,1.6106456351782705,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,6,0.004000000000000001,1.8879913490962938,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,8,0.0045000000000000005,2.044089936002381,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,12,0.005,2.213094709605638,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,16,0.00525,2.302767015199789,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,32,0.005625,2.444133929759013,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,mild_growth,0.05,1.9952623149688797,infinity,0.006,2.5941793621188145,direct_theorem2_corollary
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,2,0.0,1.0,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,3,0.0020000000000000005,3.8725764492161727,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,4,0.003,7.620790100254121,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,6,0.004000000000000001,14.996848355023742,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,8,0.0045000000000000005,21.03778439766476,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,12,0.005,29.512092266663867,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,16,0.00525,34.954250959859976,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,32,0.005625,45.055726826449984,standard_interpolation
1000000,direct_small_alpha_stress,direct_lambda_3_over_2,proved_shape_representative,0.006,1.5,high_growth,0.2,15.848931924611136,infinity,0.006,58.07644175213122,direct_theorem2_corollary
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,3,0.004000000000000001,0.9462371613657931,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,4,0.006,0.9204495717531713,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,6,0.008000000000000002,0.8953647655495938,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,8,0.009000000000000001,0.8830799004185628,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,12,0.01,0.8709635899560806,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,16,0.0105,0.8649679187756932,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,32,0.01125,0.8560517117200946,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,fixed_low_energy,0.0,1.0,infinity,0.012,0.8472274141405964,direct_theorem2_corollary
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,3,0.004000000000000001,1.0869410706979503,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,4,0.006,1.1332063480296375,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,6,0.008000000000000002,1.1814408911700067,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,8,0.009000000000000001,1.2063226939024194,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,12,0.01,1.2317285212490483,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,16,0.0105,1.2446313839584164,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,32,0.01125,1.2642395501444987,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,bulk_fixed,0.0,4.0,infinity,0.012,1.2841566272146678,direct_theorem2_corollary
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,2,0.0,1.0,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,3,0.004000000000000001,1.0139113857366795,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,4,0.006,1.02093948370768,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,6,0.008000000000000002,1.0280162981264735,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,8,0.009000000000000001,1.0315730794395113,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,12,0.01,1.035142166679344,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,16,0.0105,1.0369313383212633,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,32,0.01125,1.0396208958155746,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,mild_growth,0.05,1.9952623149688797,infinity,0.012,1.0423174293933042,direct_theorem2_corollary
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,2,0.0,1.0,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,3,0.004000000000000001,1.247383514242943,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,4,0.006,1.3931568029453032,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,6,0.008000000000000002,1.5559656316050745,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,8,0.009000000000000001,1.6443717232149317,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,12,0.01,1.7378008287493756,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,16,0.0105,1.7864875748520508,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,32,0.01125,1.8620871366628675,standard_interpolation
1000000,remark_interpolation_representative,remark_lambda_1_over_4_plus_eps,proved_shape_distinct_alpha,0.012,0.3,high_growth,0.2,15.848931924611136,infinity,0.012,1.9408858775927782,direct_theorem2_corollary
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,2,0.0,1.0,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,3,0.006666666666666668,0.8981178609606945,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,4,0.01,0.8511380382023764,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,6,0.013333333333333336,0.8066156921766133,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,8,0.015,0.7852356346100717,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,12,0.016666666666666666,0.7644222742526002,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,16,0.0175,0.7542233958475707,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,32,0.01875,0.7391796465554595,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,fixed_low_energy,0.0,1.0,infinity,0.02,0.72443596007499,direct_theorem2_corollary
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,2,0.0,1.0,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,3,0.006666666666666668,1.7962357219213891,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,4,0.01,2.4073819141548607,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,6,0.013333333333333336,3.2264627687064538,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,8,0.015,3.735231214527897,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,12,0.016666666666666666,4.324225390512451,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,16,0.0175,4.652685943408248,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,32,0.01875,5.192743404667991,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,bulk_fixed,0.0,4.0,infinity,0.02,5.79548768059992,direct_theorem2_corollary
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,2,0.0,1.0,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,3,0.006666666666666668,1.343795966944654,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,4,0.01,1.5577580348316022,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,6,0.013333333333333336,1.8057876007767175,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,8,0.015,1.9442405645953669,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,12,0.016666666666666666,2.093308964682337,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,16,0.0175,2.17207591518249,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,32,0.01875,2.295818229535432,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,mild_growth,0.05,2.23872113856834,infinity,0.02,2.4266100950824154,direct_theorem2_corollary
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,2,0.0,1.0,standard_interpolation
10000000,direct_theorem2_representative,direct_lambda_3_over_2,proved_shape_representative,0.02,1.5,high_growth,0.2,25.118864315095806,3,0.006666666666666668,4.501252062061337,standard_interpolation
