d,eta,q_delta_exponent_eta_minus_d,support_valid_eta_ge_d,endpoint_beating_d_gt_alpha_w,transform_model,compatibility,growth_model,growth_rate_per_t,t_endpoint_n_eta,u_endpoint_t_delta,transform_envelope_endpoint,log10_transform_envelope_endpoint,net_log10_endpoint_after_growth,exponential_damping_exponent_if_any,m22_support_and_endpoint_conditions,success_row,verdict,note
0.01,0.16,0.15,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,83.1763771103,63.095734448,0,-14.4682912831,3.59322951872,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.01,0.16,0.15,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,83.1763771103,63.095734448,0,-14.4682912831,11.5402986715,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.01,0.16,0.15,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,83.1763771103,63.095734448,0,-14.4682912831,19.8485982404,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.01,0.16,0.15,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,83.1763771103,63.095734448,3.1466795039e-07,-6.50214748866,11.5593733132,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.01,0.16,0.15,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,83.1763771103,63.095734448,3.1466795039e-07,-6.50214748866,19.506442466,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.01,0.16,0.15,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,83.1763771103,63.095734448,3.1466795039e-07,-6.50214748866,27.8147420348,0.16,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.01,0.24,0.23,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,758.577575029,575.439937337,1,0,164.723027465,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.01,0.24,0.23,true,true,compact_support_only,compatible,reduced_word_family,0.72,758.577575029,575.439937337,1,0,237.20115955,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.01,0.24,0.23,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,758.577575029,575.439937337,1,0,312.973752184,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.01,0.24,0.23,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,758.577575029,575.439937337,0,-22.0860324984,142.636994967,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.01,0.24,0.23,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,758.577575029,575.439937337,0,-22.0860324984,215.115127052,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.01,0.24,0.23,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,758.577575029,575.439937337,0,-22.0860324984,290.887719686,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.01,0.24,0.23,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,758.577575029,575.439937337,0,-22.087540623,142.635486842,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.01,0.24,0.23,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,758.577575029,575.439937337,0,-22.087540623,215.113618927,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.01,0.24,0.23,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,758.577575029,575.439937337,0,-22.087540623,290.886211561,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.01,0.24,0.23,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,758.577575029,575.439937337,0,-59.3002898875,105.422737578,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.01,0.24,0.23,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,758.577575029,575.439937337,0,-59.3002898875,177.900869663,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.01,0.24,0.23,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,758.577575029,575.439937337,0,-59.3002898875,253.673462297,0.24,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.004,-0.016,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.11686324778,0.642687717317,1,0,0.242523772776,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.11686324778,0.642687717317,1,0,0.349234232797,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.11686324778,0.642687717317,1,0,0.460795168274,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.11686324778,0.642687717317,0.0188607918071,-1.72444007882,-1.48191630604,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.11686324778,0.642687717317,0.0188607918071,-1.72444007882,-1.37520584602,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.11686324778,0.642687717317,0.0188607918071,-1.72444007882,-1.26364491054,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.11686324778,0.642687717317,0.00288702072449,-2.53955009852,-2.29702632575,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.11686324778,0.642687717317,0.00288702072449,-2.53955009852,-2.19031586573,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.11686324778,0.642687717317,0.00288702072449,-2.53955009852,-2.07875493025,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.11686324778,0.642687717317,0.817883490561,-0.0873085581993,0.155215214577,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.11686324778,0.642687717317,0.817883490561,-0.0873085581993,0.261925674598,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.004,-0.016,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.11686324778,0.642687717317,0.817883490561,-0.0873085581993,0.373486610075,0.004,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.18032063565,0.679203632617,1,0,0.25630336947,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.18032063565,0.679203632617,1,0,0.369076852037,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.18032063565,0.679203632617,1,0,0.486976401993,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.18032063565,0.679203632617,0.0158187833946,-1.80082692067,-1.5445235512,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.18032063565,0.679203632617,0.0158187833946,-1.80082692067,-1.43175006863,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.18032063565,0.679203632617,0.0158187833946,-1.80082692067,-1.31385051868,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.18032063565,0.679203632617,0.00258801237806,-2.58703365084,-2.33073028137,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.18032063565,0.679203632617,0.00258801237806,-2.58703365084,-2.2179567988,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.18032063565,0.679203632617,0.00258801237806,-2.58703365084,-2.10005724884,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.18032063565,0.679203632617,0.808594507488,-0.0922692130092,0.164034156461,0.006,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.18032063565,0.679203632617,0.808594507488,-0.0922692130092,0.276807639028,0.006,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.006,-0.014,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.18032063565,0.679203632617,0.808594507488,-0.0922692130092,0.394707188984,0.006,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.24738351424,0.717794291271,1,0,0.270865888526,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.24738351424,0.717794291271,1,0,0.390046879478,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.24738351424,0.717794291271,1,0,0.5146451882,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.24738351424,0.717794291271,0.0131895737025,-1.87976924097,-1.60890335244,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.24738351424,0.717794291271,0.0131895737025,-1.87976924097,-1.48972236149,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.24738351424,0.717794291271,0.0131895737025,-1.87976924097,-1.36512405277,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.24738351424,0.717794291271,0.00230297089189,-2.63771155121,-2.36684566268,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.24738351424,0.717794291271,0.00230297089189,-2.63771155121,-2.24766467173,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.24738351424,0.717794291271,0.00230297089189,-2.63771155121,-2.12306636301,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.24738351424,0.717794291271,0.798892382469,-0.0975117198695,0.173354168657,0.008,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.24738351424,0.717794291271,0.798892382469,-0.0975117198695,0.292535159609,0.008,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.008,-0.012,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.24738351424,0.717794291271,0.798892382469,-0.0975117198695,0.417133468331,0.008,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.31825673856,0.758577575029,1,0,0.286255813643,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,compact_support_only,compatible,reduced_word_family,0.72,1.31825673856,0.758577575029,1,0,0.412208371647,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.31825673856,0.758577575029,1,0,0.543886045922,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.31825673856,0.758577575029,0.0109322046566,-1.96129224668,-1.67503643304,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.31825673856,0.758577575029,0.0109322046566,-1.96129224668,-1.54908387504,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.31825673856,0.758577575029,0.0109322046566,-1.96129224668,-1.41740620076,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.31825673856,0.758577575029,0.00203415804034,-2.69161530836,-2.40535949471,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.31825673856,0.758577575029,0.00203415804034,-2.69161530836,-2.27940693671,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.31825673856,0.758577575029,0.00203415804034,-2.69161530836,-2.14772926243,0,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.31825673856,0.758577575029,0.788765500814,-0.103052092912,0.183203720732,0.01,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.31825673856,0.758577575029,0.788765500814,-0.103052092912,0.309156278735,0.01,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.01,-0.01,false,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.31825673856,0.758577575029,0.788765500814,-0.103052092912,0.440833953011,0.01,false,false,fails_support,"eta<d, so the bulk localized window is not resolved"
0.02,0.02,0,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,1.73780082875,1,1,0,0.377358655286,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.02,0,true,true,compact_support_only,compatible,reduced_word_family,0.72,1.73780082875,1,1,0,0.543396463612,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.02,0,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,1.73780082875,1,1,0,0.716981445044,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.02,0,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,1.73780082875,1,0.00390625,-2.40823996531,-2.03088131003,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.02,0,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,1.73780082875,1,0.00390625,-2.40823996531,-1.8648435017,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.02,0,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,1.73780082875,1,0.00390625,-2.40823996531,-1.69125852027,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.02,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,1.73780082875,1,0.0009765625,-3.01029995664,-2.63294130135,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.02,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,1.73780082875,1,0.0009765625,-3.01029995664,-2.46690349303,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.02,0,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,1.73780082875,1,0.0009765625,-3.01029995664,-2.2933185116,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.02,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,1.73780082875,1,0.731393142493,-0.135849115903,0.241509539383,0.02,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.02,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,1.73780082875,1,0.731393142493,-0.135849115903,0.407547347709,0.02,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.02,0,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,1.73780082875,1,0.731393142493,-0.135849115903,0.581132329141,0.02,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.05,0.03,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,3.98107170553,2.29086765277,1,0,0.864478736888,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.05,0.03,true,true,compact_support_only,compatible,reduced_word_family,0.72,3.98107170553,2.29086765277,1,0,1.24484938112,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.05,0.03,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,3.98107170553,2.29086765277,1,0,1.64250960009,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.05,0.03,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,3.98107170553,2.29086765277,7.26970294947e-05,-4.13848333468,-3.27400459779,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.05,0.03,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,3.98107170553,2.29086765277,7.26970294947e-05,-4.13848333468,-2.89363395356,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.05,0.03,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,3.98107170553,2.29086765277,7.26970294947e-05,-4.13848333468,-2.49597373459,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.05,0.03,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,3.98107170553,2.29086765277,3.52286362742e-05,-4.45310416835,-3.58862543146,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.05,0.03,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,3.98107170553,2.29086765277,3.52286362742e-05,-4.45310416835,-3.20825478723,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.05,0.03,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,3.98107170553,2.29086765277,3.52286362742e-05,-4.45310416835,-2.81059456826,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.05,0.03,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,3.98107170553,2.29086765277,0.488413494556,-0.31121234528,0.553266391608,0.05,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.05,0.03,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,3.98107170553,2.29086765277,0.488413494556,-0.31121234528,0.933637035839,0.05,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.05,0.03,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,3.98107170553,2.29086765277,0.488413494556,-0.31121234528,1.33129725481,0.05,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.08,0.06,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,9.12010839356,5.2480746025,1,0,1.98040637484,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.08,0.06,true,true,compact_support_only,compatible,reduced_word_family,0.72,9.12010839356,5.2480746025,1,0,2.85178517977,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.08,0.06,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,9.12010839356,5.2480746025,1,0,3.7627721122,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.08,0.06,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,9.12010839356,5.2480746025,4.30556696961e-07,-6.36596965128,-4.38556327644,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.08,0.06,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,9.12010839356,5.2480746025,4.30556696961e-07,-6.36596965128,-3.51418447151,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.08,0.06,true,true,smooth_schwartz_scaled,compatible,quotient_family_proxy,0.95,9.12010839356,5.2480746025,4.30556696961e-07,-6.36596965128,-2.60319753908,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.08,0.06,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,geodesic_after_selberg,0.5,9.12010839356,5.2480746025,3.03765142114e-07,-6.5174620641,-4.53705568926,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.08,0.06,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,reduced_word_family,0.72,9.12010839356,5.2480746025,3.03765142114e-07,-6.5174620641,-3.66567688433,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.08,0.06,true,true,vanishing_moment_scaled,conditional_zero_mean_not_count_positive,quotient_family_proxy,0.95,9.12010839356,5.2480746025,3.03765142114e-07,-6.5174620641,-2.7546899519,0,true,false,conditional_not_count_positive,moment cancellation gives damping near t=0 but loses positive window-count interpretation
0.02,0.08,0.06,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,geodesic_after_selberg,0.5,9.12010839356,5.2480746025,0.193666143759,-0.712946294943,1.2674600799,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.08,0.06,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,reduced_word_family,0.72,9.12010839356,5.2480746025,0.193666143759,-0.712946294943,2.13883888483,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.08,0.06,true,true,noncompact_gaussian_t_tail,incompatible_noncompact_geometric_tail,quotient_family_proxy,0.95,9.12010839356,5.2480746025,0.193666143759,-0.712946294943,3.04982581726,0.08,true,false,contrast_insufficient,this exponential t-tail is outside compact support and is still weaker than the growth proxy
0.02,0.12,0.1,true,true,compact_support_only,compatible,geodesic_after_selberg,0.5,27.5422870334,15.8489319246,1,0,5.9807316388,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.12,0.1,true,true,compact_support_only,compatible,reduced_word_family,0.72,27.5422870334,15.8489319246,1,0,8.61225355987,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.12,0.1,true,true,compact_support_only,compatible,quotient_family_proxy,0.95,27.5422870334,15.8489319246,1,0,11.3633901137,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.12,0.1,true,true,smooth_schwartz_scaled,compatible,geodesic_after_selberg,0.5,27.5422870334,15.8489319246,1.53964641549e-10,-9.81257900477,-3.83184736597,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
0.02,0.12,0.1,true,true,smooth_schwartz_scaled,compatible,reduced_word_family,0.72,27.5422870334,15.8489319246,1.53964641549e-10,-9.81257900477,-1.2003254449,0,true,false,compact_route_obstructed,"compatible envelope gives at most scaled cutoff/Schwartz decay, not exponential-in-t damping against positive growth"
