node_id	node_type	label	source_id	source_record_id	taxon_rank	pending_crosswalk	clone_id
unresolved_taxon_name:85104d9242487347	unresolved_taxon_name	Eucalyptus fruticosa	austraits_6_0_0	11807	species	true	clone-3
unresolved_taxon_name:d280dd8b5fc41628	unresolved_taxon_name	Eucalyptus fulgens	austraits_6_0_0	3080	species	true	clone-3
unresolved_taxon_name:9a6acd98a8a14131	unresolved_taxon_name	Eucalyptus fusiformis	austraits_6_0_0	11809	species	true	clone-3
unresolved_taxon_name:0f96fbb02d20419c	unresolved_taxon_name	Eucalyptus gamophylla	austraits_6_0_0	11810	species	true	clone-3
unresolved_taxon_name:f30f67eb641d2f1d	unresolved_taxon_name	Eucalyptus gardneri	austraits_6_0_0	11813	species	true	clone-3
unresolved_taxon_name:174d49ba6399470e	unresolved_taxon_name	Eucalyptus gardneri subsp. gardneri	austraits_6_0_0	11811	subspecies	true	clone-3
unresolved_taxon_name:5c84de3cfc44b06b	unresolved_taxon_name	Eucalyptus gardneri subsp. ravensthorpensis	austraits_6_0_0	11812	subspecies	true	clone-3
unresolved_taxon_name:866babdb63570df4	unresolved_taxon_name	Eucalyptus georgei	austraits_6_0_0	11816	species	true	clone-3
unresolved_taxon_name:aeebbf6fbcda5018	unresolved_taxon_name	Eucalyptus georgei subsp. fulgida	austraits_6_0_0	11814	subspecies	true	clone-3
unresolved_taxon_name:9920c8823e42fd85	unresolved_taxon_name	Eucalyptus georgei subsp. georgei	austraits_6_0_0	11815	subspecies	true	clone-3
unresolved_taxon_name:428a30f2d54f46cc	unresolved_taxon_name	Eucalyptus gigantangion	austraits_6_0_0	11817	species	true	clone-3
unresolved_taxon_name:f141014b2d211a51	unresolved_taxon_name	Eucalyptus gillenii	austraits_6_0_0	11818	species	true	clone-3
unresolved_taxon_name:034b95544323122d	unresolved_taxon_name	Eucalyptus gillii	austraits_6_0_0	11819	species	true	clone-3
unresolved_taxon_name:ce4be6d24aab49d1	unresolved_taxon_name	Eucalyptus gittinsii	austraits_6_0_0	11822	species	true	clone-3
unresolved_taxon_name:bd8f5206798321af	unresolved_taxon_name	Eucalyptus gittinsii subsp. gittinsii	austraits_6_0_0	11820	subspecies	true	clone-3
unresolved_taxon_name:2d7aaa0fe41808af	unresolved_taxon_name	Eucalyptus gittinsii subsp. illucida	austraits_6_0_0	11821	subspecies	true	clone-3
unresolved_taxon_name:b51c3334c86a0682	unresolved_taxon_name	Eucalyptus glaucescens	austraits_6_0_0	3081	species	true	clone-3
unresolved_taxon_name:41e49e0276521601	unresolved_taxon_name	Eucalyptus glaucina	austraits_6_0_0	11824	species	true	clone-3
unresolved_taxon_name:b3880f6bc0d729de	unresolved_taxon_name	Eucalyptus globoidea	austraits_6_0_0	0481	species	true	clone-3
unresolved_taxon_name:2f11b3b7a8338154	unresolved_taxon_name	Eucalyptus globulus	austraits_6_0_0	3087	species	true	clone-3
unresolved_taxon_name:f468d82218e535dc	unresolved_taxon_name	Eucalyptus globulus subsp. bicostata	austraits_6_0_0	3083	subspecies	true	clone-3
unresolved_taxon_name:671a562408e6c585	unresolved_taxon_name	Eucalyptus globulus subsp. globulus	austraits_6_0_0	0483	subspecies	true	clone-3
unresolved_taxon_name:88ae6a6eafbd3059	unresolved_taxon_name	Eucalyptus globulus subsp. maidenii	austraits_6_0_0	3085	subspecies	true	clone-3
unresolved_taxon_name:9a8d8135da7e901e	unresolved_taxon_name	Eucalyptus globulus subsp. pseudoglobulus	austraits_6_0_0	3086	subspecies	true	clone-3
unresolved_taxon_name:8b118fab5309cba2	unresolved_taxon_name	Eucalyptus glomericassis	austraits_6_0_0	11831	species	true	clone-3
unresolved_taxon_name:4f9b21a9e8d0dff3	unresolved_taxon_name	Eucalyptus glomerosa	austraits_6_0_0	11832	species	true	clone-3
unresolved_taxon_name:eb88c5912a326a28	unresolved_taxon_name	Eucalyptus gomphocephala	austraits_6_0_0	11833	species	true	clone-3
unresolved_taxon_name:1e929a46380094de	unresolved_taxon_name	Eucalyptus gongylocarpa	austraits_6_0_0	11834	species	true	clone-3
unresolved_taxon_name:9afa50e712efc848	unresolved_taxon_name	Eucalyptus goniantha	austraits_6_0_0	11837	species	true	clone-3
unresolved_taxon_name:6816f462a9d6cb42	unresolved_taxon_name	Eucalyptus goniantha subsp. goniantha	austraits_6_0_0	11835	subspecies	true	clone-3
unresolved_taxon_name:1644e13247cc850b	unresolved_taxon_name	Eucalyptus goniantha subsp. kynoura	austraits_6_0_0	11836	subspecies	true	clone-3
unresolved_taxon_name:7351f4111ae81ab0	unresolved_taxon_name	Eucalyptus goniocalyx	austraits_6_0_0	0484	species	true	clone-3
unresolved_taxon_name:b167f4a0e1be4e20	unresolved_taxon_name	Eucalyptus goniocalyx subsp. Grampians (N.G.Walsh 4643)	austraits_6_0_0	11841	subspecies	true	clone-3
unresolved_taxon_name:4155f90c962b2f0c	unresolved_taxon_name	Eucalyptus goniocalyx subsp. exposa	austraits_6_0_0	11838	subspecies	true	clone-3
unresolved_taxon_name:57fb484340d72e56	unresolved_taxon_name	Eucalyptus goniocalyx subsp. fallax	austraits_6_0_0	11839	subspecies	true	clone-3
unresolved_taxon_name:61864120ae17f53a	unresolved_taxon_name	Eucalyptus goniocalyx subsp. goniocalyx	austraits_6_0_0	11840	subspecies	true	clone-3
unresolved_taxon_name:480d0708674d3526	unresolved_taxon_name	Eucalyptus goniocalyx subsp. laxa	austraits_6_0_0	3090	subspecies	true	clone-3
unresolved_taxon_name:747621a07755f75e	unresolved_taxon_name	Eucalyptus goniocalyx subsp. viridissima	austraits_6_0_0	3091	subspecies	true	clone-3
unresolved_taxon_name:3e678533367c0e45	unresolved_taxon_name	Eucalyptus goniocarpa	austraits_6_0_0	11845	species	true	clone-3
unresolved_taxon_name:c95b6fa121ed4116	unresolved_taxon_name	Eucalyptus gracilis	austraits_6_0_0	3093	species	true	clone-3
unresolved_taxon_name:55567d6ee5244b7f	unresolved_taxon_name	Eucalyptus grandis	austraits_6_0_0	11848	species	true	clone-3
unresolved_taxon_name:1db6067c4ef49dd8	unresolved_taxon_name	Eucalyptus grandis x Eucalyptus pellita	austraits_6_0_0	11847	species	true	clone-3
unresolved_taxon_name:d11c6e3f9b76ec8c	unresolved_taxon_name	Eucalyptus granitica	austraits_6_0_0	11849	species	true	clone-3
unresolved_taxon_name:80551e6d3cbd69d6	unresolved_taxon_name	Eucalyptus gregoryensis	austraits_6_0_0	11850	species	true	clone-3
unresolved_taxon_name:6ad2e76cfa0299d1	unresolved_taxon_name	Eucalyptus gregsoniana	austraits_6_0_0	11851	species	true	clone-3
unresolved_taxon_name:3801f60e3931293a	unresolved_taxon_name	Eucalyptus griffithsii	austraits_6_0_0	11852	species	true	clone-3
unresolved_taxon_name:00805d23f4fe6b1d	unresolved_taxon_name	Eucalyptus grisea	austraits_6_0_0	11853	species	true	clone-3
unresolved_taxon_name:02108a8b7b153ea0	unresolved_taxon_name	Eucalyptus grossa	austraits_6_0_0	11854	species	true	clone-3
unresolved_taxon_name:d344b72b73864144	unresolved_taxon_name	Eucalyptus guilfoylei	austraits_6_0_0	11855	species	true	clone-3
unresolved_taxon_name:079b723f35fc278c	unresolved_taxon_name	Eucalyptus gunnii	austraits_6_0_0	1277	species	true	clone-3
unresolved_taxon_name:2b81b37b7f7c03be	unresolved_taxon_name	Eucalyptus gunnii subsp. divaricata	austraits_6_0_0	11856	subspecies	true	clone-3
unresolved_taxon_name:f7b08297976380e3	unresolved_taxon_name	Eucalyptus gunnii subsp. gunnii	austraits_6_0_0	11857	subspecies	true	clone-3
unresolved_taxon_name:21dd45d988c561b5	unresolved_taxon_name	Eucalyptus gypsophila	austraits_6_0_0	3095	species	true	clone-3
unresolved_taxon_name:618e34e5267bcb8d	unresolved_taxon_name	Eucalyptus haemastoma	austraits_6_0_0	3096	species	true	clone-3
unresolved_taxon_name:6ee2074af84327f1	unresolved_taxon_name	Eucalyptus hallii	austraits_6_0_0	11861	species	true	clone-3
unresolved_taxon_name:a3420b2916d0db69	unresolved_taxon_name	Eucalyptus halophila	austraits_6_0_0	11862	species	true	clone-3
unresolved_taxon_name:76adb4f9ae1d6d24	unresolved_taxon_name	Eucalyptus hawkeri	austraits_6_0_0	3097	species	true	clone-3
unresolved_taxon_name:806e6fb15599b48a	unresolved_taxon_name	Eucalyptus hebetifolia	austraits_6_0_0	11864	species	true	clone-3
unresolved_taxon_name:79b2a01d12cc8d4d	unresolved_taxon_name	Eucalyptus helidonica	austraits_6_0_0	11865	species	true	clone-3
unresolved_taxon_name:08c82fa9565bbda8	unresolved_taxon_name	Eucalyptus herbertiana	austraits_6_0_0	11866	species	true	clone-3
unresolved_taxon_name:b8f25d253085511b	unresolved_taxon_name	Eucalyptus histophylla	austraits_6_0_0	11867	species	true	clone-3
unresolved_taxon_name:cbeb4d1cc652e4d5	unresolved_taxon_name	Eucalyptus horistes	austraits_6_0_0	11868	species	true	clone-3
unresolved_taxon_name:6ece453699007e82	unresolved_taxon_name	Eucalyptus houseana	austraits_6_0_0	11869	species	true	clone-3
unresolved_taxon_name:476bb4af8ab22761	unresolved_taxon_name	Eucalyptus howittiana	austraits_6_0_0	11870	species	true	clone-3
unresolved_taxon_name:ad63296b65a821e2	unresolved_taxon_name	Eucalyptus hypolaena	austraits_6_0_0	11871	species	true	clone-3
unresolved_taxon_name:933b57ab83fd131d	unresolved_taxon_name	Eucalyptus hypostomatica	austraits_6_0_0	11872	species	true	clone-3
unresolved_taxon_name:284b6a4031f6d204	unresolved_taxon_name	Eucalyptus ignorabilis	austraits_6_0_0	0485	species	true	clone-3
unresolved_taxon_name:cb75afe540a7d1b7	unresolved_taxon_name	Eucalyptus imitans	austraits_6_0_0	11874	species	true	clone-3
unresolved_taxon_name:cb2369ffb6525dc4	unresolved_taxon_name	Eucalyptus imlayensis	austraits_6_0_0	11875	species	true	clone-3
unresolved_taxon_name:86ac5fc19eed8e0f	unresolved_taxon_name	Eucalyptus incerata	austraits_6_0_0	11876	species	true	clone-3
unresolved_taxon_name:c35e40404f7ebee1	unresolved_taxon_name	Eucalyptus incrassata	austraits_6_0_0	3100	species	true	clone-3
unresolved_taxon_name:f3cc270c99a4d33e	unresolved_taxon_name	Eucalyptus indurata	austraits_6_0_0	11878	species	true	clone-3
unresolved_taxon_name:1e5498d18db620ce	unresolved_taxon_name	Eucalyptus infera	austraits_6_0_0	11879	species	true	clone-3
unresolved_taxon_name:8f50e30d51e0a442	unresolved_taxon_name	Eucalyptus infracorticata	austraits_6_0_0	11880	species	true	clone-3
unresolved_taxon_name:a494f3ce7dd835fc	unresolved_taxon_name	Eucalyptus insularis	austraits_6_0_0	11883	species	true	clone-3
unresolved_taxon_name:65d8a7ea33ee6336	unresolved_taxon_name	Eucalyptus insularis subsp. continentalis	austraits_6_0_0	11881	subspecies	true	clone-3
unresolved_taxon_name:df0db16748b5674d	unresolved_taxon_name	Eucalyptus insularis subsp. insularis	austraits_6_0_0	11882	subspecies	true	clone-3
unresolved_taxon_name:b71915c5f50f2ae1	unresolved_taxon_name	Eucalyptus interstans	austraits_6_0_0	3101	species	true	clone-3
unresolved_taxon_name:45ff4f11a91101cc	unresolved_taxon_name	Eucalyptus intertexta	austraits_6_0_0	3102	species	true	clone-3
unresolved_taxon_name:9be546cc9a9a48cc	unresolved_taxon_name	Eucalyptus intertexta x Eucalyptus sideroxylon	austraits_6_0_0	11885	species	true	clone-3
unresolved_taxon_name:dbc4878d9c509f42	unresolved_taxon_name	Eucalyptus jacksonii	austraits_6_0_0	11887	species	true	clone-3
unresolved_taxon_name:823c95ef37318724	unresolved_taxon_name	Eucalyptus jensenii	austraits_6_0_0	11888	species	true	clone-3
unresolved_taxon_name:4b7299711622f070	unresolved_taxon_name	Eucalyptus jimberlanica	austraits_6_0_0	11889	species	true	clone-3
unresolved_taxon_name:5881a3b2cade9004	unresolved_taxon_name	Eucalyptus johnsoniana	austraits_6_0_0	11890	species	true	clone-3
unresolved_taxon_name:693915c1c6f4df01	unresolved_taxon_name	Eucalyptus johnstonii	austraits_6_0_0	11891	species	true	clone-3
unresolved_taxon_name:9f9df18cb1147388	unresolved_taxon_name	Eucalyptus jucunda	austraits_6_0_0	11892	species	true	clone-3
unresolved_taxon_name:3a4cd40ccee37b35	unresolved_taxon_name	Eucalyptus jutsonii	austraits_6_0_0	11895	species	true	clone-3
unresolved_taxon_name:902e0da88f767885	unresolved_taxon_name	Eucalyptus jutsonii subsp. jutsonii	austraits_6_0_0	11893	subspecies	true	clone-3
unresolved_taxon_name:3f42ff4b0fd96f4a	unresolved_taxon_name	Eucalyptus jutsonii subsp. kobela	austraits_6_0_0	11894	subspecies	true	clone-3
unresolved_taxon_name:a395fed4df1e73a0	unresolved_taxon_name	Eucalyptus kabiana	austraits_6_0_0	11896	species	true	clone-3
unresolved_taxon_name:a7639cb5f2c1422d	unresolved_taxon_name	Eucalyptus kartzoffiana	austraits_6_0_0	11897	species	true	clone-3
unresolved_taxon_name:ed35ab29c8180429	unresolved_taxon_name	Eucalyptus kenneallyi	austraits_6_0_0	11898	species	true	clone-3
unresolved_taxon_name:0ad1cb2aa1f3d2fa	unresolved_taxon_name	Eucalyptus kessellii	austraits_6_0_0	11901	species	true	clone-3
unresolved_taxon_name:c881b9dab81aee53	unresolved_taxon_name	Eucalyptus kessellii subsp. eugnosta	austraits_6_0_0	11899	subspecies	true	clone-3
unresolved_taxon_name:b9e60ae76d97f1c7	unresolved_taxon_name	Eucalyptus kessellii subsp. kessellii	austraits_6_0_0	11900	subspecies	true	clone-3
unresolved_taxon_name:93773023f8735401	unresolved_taxon_name	Eucalyptus kingsmillii	austraits_6_0_0	11903	species	true	clone-3
unresolved_taxon_name:78a7bf3b86a468c7	unresolved_taxon_name	Eucalyptus kingsmillii subsp. kingsmillii	austraits_6_0_0	11902	subspecies	true	clone-3
unresolved_taxon_name:f78b2cf52af17a79	unresolved_taxon_name	Eucalyptus kitsoniana	austraits_6_0_0	3103	species	true	clone-3
unresolved_taxon_name:23e91e1fe383584b	unresolved_taxon_name	Eucalyptus kochii	austraits_6_0_0	11910	species	true	clone-3
unresolved_taxon_name:a86560688cd09cf2	unresolved_taxon_name	Eucalyptus kochii subsp. amaryssia	austraits_6_0_0	11905	subspecies	true	clone-3
unresolved_taxon_name:ecfd56b0dbf9a8b6	unresolved_taxon_name	Eucalyptus kochii subsp. borealis	austraits_6_0_0	11906	subspecies	true	clone-3
unresolved_taxon_name:a8354ac17173f570	unresolved_taxon_name	Eucalyptus kochii subsp. kochii	austraits_6_0_0	11907	subspecies	true	clone-3
unresolved_taxon_name:6a6d81ab1a6fbf40	unresolved_taxon_name	Eucalyptus kochii subsp. plenissima	austraits_6_0_0	11908	subspecies	true	clone-3
unresolved_taxon_name:a34cae0b5a835971	unresolved_taxon_name	Eucalyptus kochii subsp. yellowdinensis	austraits_6_0_0	11909	subspecies	true	clone-3
unresolved_taxon_name:4245dbea0d4764e3	unresolved_taxon_name	Eucalyptus kondininensis	austraits_6_0_0	11911	species	true	clone-3
unresolved_taxon_name:c9754b461fcddb2c	unresolved_taxon_name	Eucalyptus koolpinensis	austraits_6_0_0	11912	species	true	clone-3
unresolved_taxon_name:7f0951ad2bc57a9d	unresolved_taxon_name	Eucalyptus kruseana	austraits_6_0_0	11913	species	true	clone-3
unresolved_taxon_name:bda38cb58ac9f533	unresolved_taxon_name	Eucalyptus kumarlensis	austraits_6_0_0	11914	species	true	clone-3
unresolved_taxon_name:03fe855258a75ffe	unresolved_taxon_name	Eucalyptus kybeanensis	austraits_6_0_0	3104	species	true	clone-3
unresolved_taxon_name:c78a55f90064e139	unresolved_taxon_name	Eucalyptus lacrimans	austraits_6_0_0	3105	species	true	clone-3
unresolved_taxon_name:9d5e0ea035b918f6	unresolved_taxon_name	Eucalyptus laeliae	austraits_6_0_0	11917	species	true	clone-3
unresolved_taxon_name:139c887b992dd00a	unresolved_taxon_name	Eucalyptus laevis	austraits_6_0_0	11918	species	true	clone-3
unresolved_taxon_name:4651e499858a6bc5	unresolved_taxon_name	Eucalyptus laevopinea	austraits_6_0_0	11919	species	true	clone-3
unresolved_taxon_name:64d12baeaa4cf355	unresolved_taxon_name	Eucalyptus lane-poolei	austraits_6_0_0	11920	species	true	clone-3
unresolved_taxon_name:9283aff6e4116dda	unresolved_taxon_name	Eucalyptus langleyi	austraits_6_0_0	11921	species	true	clone-3
unresolved_taxon_name:4371867110c53679	unresolved_taxon_name	Eucalyptus lansdowneana	austraits_6_0_0	1289	species	true	clone-3
unresolved_taxon_name:f0b17f5e094b6748	unresolved_taxon_name	Eucalyptus largeana	austraits_6_0_0	3106	species	true	clone-3
unresolved_taxon_name:106191b4665cadb1	unresolved_taxon_name	Eucalyptus largiflorens	austraits_6_0_0	3107	species	true	clone-3
unresolved_taxon_name:a239914d35e8b940	unresolved_taxon_name	Eucalyptus latens	austraits_6_0_0	11925	species	true	clone-3
unresolved_taxon_name:aa096e116ea2dd7f	unresolved_taxon_name	Eucalyptus latisinensis	austraits_6_0_0	11926	species	true	clone-3
unresolved_taxon_name:0043e0d8ffe7931f	unresolved_taxon_name	Eucalyptus lehmannii	austraits_6_0_0	11929	species	true	clone-3
unresolved_taxon_name:696b37d1199e93f0	unresolved_taxon_name	Eucalyptus lehmannii subsp. lehmannii	austraits_6_0_0	11927	subspecies	true	clone-3
unresolved_taxon_name:bd4f5a70d17cf7ed	unresolved_taxon_name	Eucalyptus lehmannii subsp. parallela	austraits_6_0_0	11928	subspecies	true	clone-3
unresolved_taxon_name:aa4798c31ece2abe	unresolved_taxon_name	Eucalyptus leprophloia	austraits_6_0_0	11930	species	true	clone-3
unresolved_taxon_name:84176c6f385daf08	unresolved_taxon_name	Eucalyptus leptocalyx	austraits_6_0_0	11933	species	true	clone-3
unresolved_taxon_name:389f375ad167f3c1	unresolved_taxon_name	Eucalyptus leptocalyx subsp. leptocalyx	austraits_6_0_0	11931	subspecies	true	clone-3
unresolved_taxon_name:3ae7f8a9af178a64	unresolved_taxon_name	Eucalyptus leptocalyx subsp. petilipes	austraits_6_0_0	11932	subspecies	true	clone-3
unresolved_taxon_name:765659ba5b04fd3a	unresolved_taxon_name	Eucalyptus leptophleba	austraits_6_0_0	11934	species	true	clone-3
unresolved_taxon_name:4bfb8fe8d171d20e	unresolved_taxon_name	Eucalyptus leptophylla	austraits_6_0_0	3108	species	true	clone-3
unresolved_taxon_name:84c5a7dbe23099cf	unresolved_taxon_name	Eucalyptus leptopoda	austraits_6_0_0	11940	species	true	clone-3
unresolved_taxon_name:0dc8d724a1f12cd6	unresolved_taxon_name	Eucalyptus leptopoda subsp. arctata	austraits_6_0_0	11936	subspecies	true	clone-3
unresolved_taxon_name:31288b497bf9bfb6	unresolved_taxon_name	Eucalyptus leptopoda subsp. elevata	austraits_6_0_0	11937	subspecies	true	clone-3
unresolved_taxon_name:b4958a36cd1ef174	unresolved_taxon_name	Eucalyptus leptopoda subsp. leptopoda	austraits_6_0_0	11938	subspecies	true	clone-3
unresolved_taxon_name:3a88184d92629e2f	unresolved_taxon_name	Eucalyptus leptopoda subsp. subluta	austraits_6_0_0	11939	subspecies	true	clone-3
unresolved_taxon_name:e19dd579a1dacd06	unresolved_taxon_name	Eucalyptus lesouefii	austraits_6_0_0	11941	species	true	clone-3
unresolved_taxon_name:d0d83008844edf98	unresolved_taxon_name	Eucalyptus leucophloia	austraits_6_0_0	11944	species	true	clone-3
unresolved_taxon_name:5f219b2d77070a22	unresolved_taxon_name	Eucalyptus leucophloia subsp. euroa	austraits_6_0_0	11942	subspecies	true	clone-3
unresolved_taxon_name:d32608580fed628c	unresolved_taxon_name	Eucalyptus leucophloia subsp. leucophloia	austraits_6_0_0	11943	subspecies	true	clone-3
unresolved_taxon_name:fa2946aa68d366f9	unresolved_taxon_name	Eucalyptus leucophylla	austraits_6_0_0	11945	species	true	clone-3
unresolved_taxon_name:c0e9916330b6c674	unresolved_taxon_name	Eucalyptus leucoxylon	austraits_6_0_0	3116	species	true	clone-3
unresolved_taxon_name:74dc2e24e23a8723	unresolved_taxon_name	Eucalyptus leucoxylon subsp. bellarinensis	austraits_6_0_0	3110	subspecies	true	clone-3
unresolved_taxon_name:86e86e8470e83df1	unresolved_taxon_name	Eucalyptus leucoxylon subsp. connata	austraits_6_0_0	0486	subspecies	true	clone-3
unresolved_taxon_name:70eec203bf3d5d1b	unresolved_taxon_name	Eucalyptus leucoxylon subsp. leucoxylon	austraits_6_0_0	3112	subspecies	true	clone-3
unresolved_taxon_name:189ac1d467e9eff1	unresolved_taxon_name	Eucalyptus leucoxylon subsp. megalocarpa	austraits_6_0_0	3113	subspecies	true	clone-3
unresolved_taxon_name:cffa85c351a596e5	unresolved_taxon_name	Eucalyptus leucoxylon subsp. pruinosa	austraits_6_0_0	0487	subspecies	true	clone-3
unresolved_taxon_name:9e10199ce23abd02	unresolved_taxon_name	Eucalyptus leucoxylon subsp. stephaniae	austraits_6_0_0	3115	subspecies	true	clone-3
unresolved_taxon_name:599d0d24df2d5d90	unresolved_taxon_name	Eucalyptus ligulata	austraits_6_0_0	11955	species	true	clone-3
unresolved_taxon_name:49a7a0c37d600603	unresolved_taxon_name	Eucalyptus ligulata subsp. ligulata	austraits_6_0_0	11953	subspecies	true	clone-3
unresolved_taxon_name:93dd95a453edb2bf	unresolved_taxon_name	Eucalyptus ligulata subsp. stirlingica	austraits_6_0_0	11954	subspecies	true	clone-3
unresolved_taxon_name:7339ca85f8014f84	unresolved_taxon_name	Eucalyptus ligustrina	austraits_6_0_0	11956	species	true	clone-3
unresolved_taxon_name:35b222fd0a50f7e7	unresolved_taxon_name	Eucalyptus limitaris	austraits_6_0_0	11957	species	true	clone-3
unresolved_taxon_name:709e27ca9e98d3fa	unresolved_taxon_name	Eucalyptus lirata	austraits_6_0_0	11958	species	true	clone-3
unresolved_taxon_name:a97966613afd584a	unresolved_taxon_name	Eucalyptus litoralis	austraits_6_0_0	3117	species	true	clone-3
unresolved_taxon_name:22a104abe58c8e0c	unresolved_taxon_name	Eucalyptus litorea	austraits_6_0_0	11960	species	true	clone-3
unresolved_taxon_name:cdc5efeecdfb78d0	unresolved_taxon_name	Eucalyptus livida	austraits_6_0_0	11961	species	true	clone-3
unresolved_taxon_name:8b2be695fb2daee1	unresolved_taxon_name	Eucalyptus lockyeri	austraits_6_0_0	11964	species	true	clone-3
unresolved_taxon_name:9c8bc1eaff8d7f9f	unresolved_taxon_name	Eucalyptus lockyeri subsp. exuta	austraits_6_0_0	11962	subspecies	true	clone-3
unresolved_taxon_name:889b03773a575606	unresolved_taxon_name	Eucalyptus lockyeri subsp. lockyeri	austraits_6_0_0	11963	subspecies	true	clone-3
unresolved_taxon_name:20248c6c47e01e69	unresolved_taxon_name	Eucalyptus longicornis	austraits_6_0_0	11965	species	true	clone-3
unresolved_taxon_name:42c307f7cb8f9ffe	unresolved_taxon_name	Eucalyptus longifolia	austraits_6_0_0	3118	species	true	clone-3
unresolved_taxon_name:0bb18c73f77d6a86	unresolved_taxon_name	Eucalyptus longirostrata	austraits_6_0_0	11967	species	true	clone-3
unresolved_taxon_name:846c1ed3c5f9befc	unresolved_taxon_name	Eucalyptus longissima	austraits_6_0_0	11968	species	true	clone-3
unresolved_taxon_name:6044b90377bbfb8d	unresolved_taxon_name	Eucalyptus loxophleba	austraits_6_0_0	11973	species	true	clone-3
unresolved_taxon_name:7b8769f30ba46495	unresolved_taxon_name	Eucalyptus loxophleba subsp. gratiae	austraits_6_0_0	11969	subspecies	true	clone-3
unresolved_taxon_name:c4633c81b1870fae	unresolved_taxon_name	Eucalyptus loxophleba subsp. lissophloia	austraits_6_0_0	11970	subspecies	true	clone-3
unresolved_taxon_name:8ac23d05d63484cb	unresolved_taxon_name	Eucalyptus loxophleba subsp. loxophleba	austraits_6_0_0	11971	subspecies	true	clone-3
unresolved_taxon_name:11143e66120cd64c	unresolved_taxon_name	Eucalyptus loxophleba subsp. supralaevis	austraits_6_0_0	11972	subspecies	true	clone-3
unresolved_taxon_name:cdec59b49ae0a9e6	unresolved_taxon_name	Eucalyptus lucasii	austraits_6_0_0	11974	species	true	clone-3
unresolved_taxon_name:c143383b7823069e	unresolved_taxon_name	Eucalyptus lucens	austraits_6_0_0	11975	species	true	clone-3
unresolved_taxon_name:9d7b5fcba73c22ec	unresolved_taxon_name	Eucalyptus luculenta	austraits_6_0_0	11976	species	true	clone-3
unresolved_taxon_name:037d92712fd7f695	unresolved_taxon_name	Eucalyptus luehmanniana	austraits_6_0_0	11978	species	true	clone-3
unresolved_taxon_name:3ce7db71d11ff0bb	unresolved_taxon_name	Eucalyptus luehmanniana x Eucalyptus obstans	austraits_6_0_0	11977	species	true	clone-3
unresolved_taxon_name:be631dfa0b772967	unresolved_taxon_name	Eucalyptus luteola	austraits_6_0_0	11979	species	true	clone-3
unresolved_taxon_name:5b021b958c2bc7ba	unresolved_taxon_name	Eucalyptus macarthurii	austraits_6_0_0	11980	species	true	clone-3
unresolved_taxon_name:2c235ea2c30003f1	unresolved_taxon_name	Eucalyptus mackintyi	austraits_6_0_0	3119	species	true	clone-3
unresolved_taxon_name:ac4fa1c8cc1b9ba7	unresolved_taxon_name	Eucalyptus macrandra	austraits_6_0_0	11982	species	true	clone-3
unresolved_taxon_name:6e4f9234c0398a9e	unresolved_taxon_name	Eucalyptus macrocarpa	austraits_6_0_0	11985	species	true	clone-3
unresolved_taxon_name:201c58075d3fcdb3	unresolved_taxon_name	Eucalyptus macrocarpa subsp. elachantha	austraits_6_0_0	11983	subspecies	true	clone-3
unresolved_taxon_name:8ae14627123db5f7	unresolved_taxon_name	Eucalyptus macrocarpa subsp. macrocarpa	austraits_6_0_0	11984	subspecies	true	clone-3
unresolved_taxon_name:68b2a1c5c0022372	unresolved_taxon_name	Eucalyptus macrorhyncha	austraits_6_0_0	1301	species	true	clone-3
unresolved_taxon_name:e7f301bd40b9f929	unresolved_taxon_name	Eucalyptus macrorhyncha subsp. cannonii	austraits_6_0_0	3121	subspecies	true	clone-3
unresolved_taxon_name:01db28d09c61f4b6	unresolved_taxon_name	Eucalyptus macrorhyncha subsp. macrorhyncha	austraits_6_0_0	3122	subspecies	true	clone-3
unresolved_taxon_name:8b4334470f6fd127	unresolved_taxon_name	Eucalyptus magnificata	austraits_6_0_0	11989	species	true	clone-3
unresolved_taxon_name:495f69942d8837ec	unresolved_taxon_name	Eucalyptus major	austraits_6_0_0	11990	species	true	clone-3
unresolved_taxon_name:261bd50329228b22	unresolved_taxon_name	Eucalyptus malacoxylon	austraits_6_0_0	11991	species	true	clone-3
unresolved_taxon_name:32391feebe403989	unresolved_taxon_name	Eucalyptus mannensis	austraits_6_0_0	11994	species	true	clone-3
unresolved_taxon_name:a2512e28e0f89c44	unresolved_taxon_name	Eucalyptus mannensis subsp. mannensis	austraits_6_0_0	11992	subspecies	true	clone-3
unresolved_taxon_name:5f97c3563d3fc4ee	unresolved_taxon_name	Eucalyptus mannensis subsp. vespertina	austraits_6_0_0	11993	subspecies	true	clone-3
unresolved_taxon_name:bf517ad1dcf3f7e7	unresolved_taxon_name	Eucalyptus mannifera	austraits_6_0_0	11998	species	true	clone-3
unresolved_taxon_name:956239f47089c0f6	unresolved_taxon_name	Eucalyptus mannifera subsp. gullickii	austraits_6_0_0	3125	subspecies	true	clone-3
unresolved_taxon_name:3118d10c7a1c99c3	unresolved_taxon_name	Eucalyptus mannifera subsp. mannifera	austraits_6_0_0	3127	subspecies	true	clone-3
unresolved_taxon_name:f78634aea77cee7a	unresolved_taxon_name	Eucalyptus mannifera subsp. praecox	austraits_6_0_0	3183	subspecies	true	clone-3
unresolved_taxon_name:621f360b551fbe6b	unresolved_taxon_name	Eucalyptus marginata	austraits_6_0_0	12001	species	true	clone-3
