node_id	node_type	raw_label	canonical_taxon	attributes_json	source_id	source_provenance_json	allowed_evidence_scope	caveats_json
cultivar:Oryza_nivara_genesys_accession_cluster	cultivar	Oryza nivara — genesys accession cluster	Oryza nivara	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_nivara_usda_grin_accession_cluster	cultivar	Oryza nivara — usda_grin accession cluster	Oryza nivara	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_nivara_fao_wiews_accession_cluster	cultivar	Oryza nivara — fao_wiews accession cluster	Oryza nivara	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_nivara_vincent_2013_cwr_accession_cluster	cultivar	Oryza nivara — vincent_2013_cwr accession cluster	Oryza nivara	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_rufipogon_genesys_accession_cluster	cultivar	Oryza rufipogon — genesys accession cluster	Oryza rufipogon	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_rufipogon_usda_grin_accession_cluster	cultivar	Oryza rufipogon — usda_grin accession cluster	Oryza rufipogon	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_rufipogon_fao_wiews_accession_cluster	cultivar	Oryza rufipogon — fao_wiews accession cluster	Oryza rufipogon	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_rufipogon_vincent_2013_cwr_accession_cluster	cultivar	Oryza rufipogon — vincent_2013_cwr accession cluster	Oryza rufipogon	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_glaberrima_genesys_accession_cluster	cultivar	Oryza glaberrima — genesys accession cluster	Oryza glaberrima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_glaberrima_usda_grin_accession_cluster	cultivar	Oryza glaberrima — usda_grin accession cluster	Oryza glaberrima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_glaberrima_fao_wiews_accession_cluster	cultivar	Oryza glaberrima — fao_wiews accession cluster	Oryza glaberrima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_glaberrima_vincent_2013_cwr_accession_cluster	cultivar	Oryza glaberrima — vincent_2013_cwr accession cluster	Oryza glaberrima	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_barthii_genesys_accession_cluster	cultivar	Oryza barthii — genesys accession cluster	Oryza barthii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_barthii_usda_grin_accession_cluster	cultivar	Oryza barthii — usda_grin accession cluster	Oryza barthii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_barthii_fao_wiews_accession_cluster	cultivar	Oryza barthii — fao_wiews accession cluster	Oryza barthii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_barthii_vincent_2013_cwr_accession_cluster	cultivar	Oryza barthii — vincent_2013_cwr accession cluster	Oryza barthii	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_meridionalis_genesys_accession_cluster	cultivar	Oryza meridionalis — genesys accession cluster	Oryza meridionalis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_meridionalis_usda_grin_accession_cluster	cultivar	Oryza meridionalis — usda_grin accession cluster	Oryza meridionalis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_meridionalis_fao_wiews_accession_cluster	cultivar	Oryza meridionalis — fao_wiews accession cluster	Oryza meridionalis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_meridionalis_vincent_2013_cwr_accession_cluster	cultivar	Oryza meridionalis — vincent_2013_cwr accession cluster	Oryza meridionalis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_punctata_genesys_accession_cluster	cultivar	Oryza punctata — genesys accession cluster	Oryza punctata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_punctata_usda_grin_accession_cluster	cultivar	Oryza punctata — usda_grin accession cluster	Oryza punctata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_punctata_fao_wiews_accession_cluster	cultivar	Oryza punctata — fao_wiews accession cluster	Oryza punctata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_punctata_vincent_2013_cwr_accession_cluster	cultivar	Oryza punctata — vincent_2013_cwr accession cluster	Oryza punctata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_longistaminata_genesys_accession_cluster	cultivar	Oryza longistaminata — genesys accession cluster	Oryza longistaminata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_longistaminata_usda_grin_accession_cluster	cultivar	Oryza longistaminata — usda_grin accession cluster	Oryza longistaminata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_longistaminata_fao_wiews_accession_cluster	cultivar	Oryza longistaminata — fao_wiews accession cluster	Oryza longistaminata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Oryza_longistaminata_vincent_2013_cwr_accession_cluster	cultivar	Oryza longistaminata — vincent_2013_cwr accession cluster	Oryza longistaminata	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Zea_mays_subsp._parviglumis_genesys_accession_cluster	cultivar	Zea mays subsp. parviglumis — genesys accession cluster	Zea mays subsp. parviglumis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Zea_mays_subsp._parviglumis_usda_grin_accession_cluster	cultivar	Zea mays subsp. parviglumis — usda_grin accession cluster	Zea mays subsp. parviglumis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Zea_mays_subsp._parviglumis_fao_wiews_accession_cluster	cultivar	Zea mays subsp. parviglumis — fao_wiews accession cluster	Zea mays subsp. parviglumis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	fao_wiews	"{""source_id"": ""fao_wiews"", ""source_name"": ""FAO WIEWS / Plant Treaty"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (FAO open data)"", ""attribution"": ""FAO World Information and Early Warning System on Plant Genetic Resources"", ""source_reliability"": 0.85, ""note"": ""FAO WIEWS country-reporting record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Zea_mays_subsp._parviglumis_vincent_2013_cwr_accession_cluster	cultivar	Zea mays subsp. parviglumis — vincent_2013_cwr accession cluster	Zea mays subsp. parviglumis	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	vincent_2013_cwr	"{""source_id"": ""vincent_2013_cwr"", ""source_name"": ""Vincent et al. 2013 Global CWR Checklist"", ""source_version_or_release"": ""extracted 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Article copyright Elsevier; factual taxon list extracted"", ""attribution"": ""Vincent H. et al. 2013, Biological Conservation 167:265-275"", ""source_reliability"": 0.93, ""note"": ""Vincent et al. 2013 CWR checklist record""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Zea_mays_subsp._mexicana_genesys_accession_cluster	cultivar	Zea mays subsp. mexicana — genesys accession cluster	Zea mays subsp. mexicana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	genesys	"{""source_id"": ""genesys"", ""source_name"": ""Genesys germplasm"", ""source_version_or_release"": ""API/DUMP accessed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""CC-BY (DOI per accession)"", ""attribution"": ""Genesys PGR, Crop Trust + partners; accession DOIs"", ""source_reliability"": 0.88, ""note"": ""Genesys global accession cluster (DOI per accession)""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
cultivar:Zea_mays_subsp._mexicana_usda_grin_accession_cluster	cultivar	Zea mays subsp. mexicana — usda_grin accession cluster	Zea mays subsp. mexicana	"{""genebank_role"": ""accession_cluster"", ""stage_mode"": ""representative_cluster"", ""downstream_at_barrier_1"": ""expand to per-accession nodes via genebank DOI list""}"	usda_grin	"{""source_id"": ""usda_grin"", ""source_name"": ""USDA GRIN-Global"", ""source_version_or_release"": ""site probed 2026-05-17"", ""access_date"": ""2026-05-17"", ""license"": ""Public domain (US gov)"", ""attribution"": ""USDA-ARS National Plant Germplasm System (NPGS) GRIN-Global"", ""source_reliability"": 0.92, ""note"": ""USDA GRIN-Global PI accession cluster""}"	supports 'genebank X holds accessions for taxon Y'; does not support individual accession identity, breeder pedigree, or performance	"{""stage_mode"": ""representative_cluster""}"
