n,sample,family,word_count,words,fixed_common,normalized_common,seed
200,16,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
200,16,duplicate_pair_a_a,2,a a,0,0.0,20260515
200,16,rank_two_pair_a_b,2,a b,0,0.0,20260515
200,16,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
200,16,rank_two_triple_a_b_ab,3,a b ab,0,0.0,20260515
200,16,commutator_single,1,abAB,1,1.0,20260515
200,16,mixed_identity_a,2,1 a,0,0.0,20260515
200,16,noncyclic_four,4,a b ab aB,0,0.0,20260515
200,16,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
200,16,noncyclic_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
200,16,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
200,17,identity_control,1,1,200,200.0,20260515
200,17,cancel_control,1,aA,200,200.0,20260515
200,17,single_a,1,a,0,0.0,20260515
200,17,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
200,17,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
200,17,duplicate_pair_a_a,2,a a,0,0.0,20260515
200,17,rank_two_pair_a_b,2,a b,0,0.0,20260515
200,17,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
200,17,rank_two_triple_a_b_ab,3,a b ab,0,0.0,20260515
200,17,commutator_single,1,abAB,1,1.0,20260515
200,17,mixed_identity_a,2,1 a,0,0.0,20260515
200,17,noncyclic_four,4,a b ab aB,0,0.0,20260515
200,17,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
200,17,noncyclic_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
200,17,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
200,18,identity_control,1,1,200,200.0,20260515
200,18,cancel_control,1,aA,200,200.0,20260515
200,18,single_a,1,a,0,0.0,20260515
200,18,cyclic_pair_a_a2,2,a aa,0,0.0,20260515
200,18,cyclic_triple_a_a2_a3,3,a aa aaa,0,0.0,20260515
200,18,duplicate_pair_a_a,2,a a,0,0.0,20260515
200,18,rank_two_pair_a_b,2,a b,0,0.0,20260515
200,18,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
200,18,rank_two_triple_a_b_ab,3,a b ab,0,0.0,20260515
200,18,commutator_single,1,abAB,1,1.0,20260515
200,18,mixed_identity_a,2,1 a,0,0.0,20260515
200,18,noncyclic_four,4,a b ab aB,0,0.0,20260515
200,18,cyclic_four,4,a aa aaa aaaa,0,0.0,20260515
200,18,noncyclic_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
200,18,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,0,0.0,20260515
200,19,identity_control,1,1,200,200.0,20260515
200,19,cancel_control,1,aA,200,200.0,20260515
200,19,single_a,1,a,1,1.0,20260515
200,19,cyclic_pair_a_a2,2,a aa,1,1.0,20260515
200,19,cyclic_triple_a_a2_a3,3,a aa aaa,1,1.0,20260515
200,19,duplicate_pair_a_a,2,a a,1,1.0,20260515
200,19,rank_two_pair_a_b,2,a b,0,0.0,20260515
200,19,rank_two_pair_ab_aB,2,ab aB,0,0.0,20260515
200,19,rank_two_triple_a_b_ab,3,a b ab,0,0.0,20260515
200,19,commutator_single,1,abAB,0,0.0,20260515
200,19,mixed_identity_a,2,1 a,1,1.0,20260515
200,19,noncyclic_four,4,a b ab aB,0,0.0,20260515
200,19,cyclic_four,4,a aa aaa aaaa,1,1.0,20260515
200,19,noncyclic_eight,8,a b ab aB ba bA aba abA,0,0.0,20260515
200,19,cyclic_eight,8,a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa,1,1.0,20260515
