source_local_record_id,accepted_taxon_key,source,source_identifier,accepted_name,rank,family,genus,species,infraspecific_epithet,status,match_type,confidence,access_date,license,ingest_clone_id
583541,wfo:wfo-7000000417-2025-12,OpenTree,583541,Nymphaeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
148283,wfo:wfo-7000000667-2025-12,OpenTree,148283,Nyssaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
412944,wfo:wfo-7000000418-2025-12,OpenTree,412944,Ochnaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
914237,wfo:wfo-7000000421-2025-12,OpenTree,914237,Olacaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
23723,wfo:wfo-7000000422-2025-12,OpenTree,23723,Oleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1015483,wfo:wfo-7000000424-2025-12,OpenTree,1015483,Onagraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
299655,wfo:wfo-7000000425-2025-12,OpenTree,299655,Oncothecaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
190923,wfo:wfo-7000000428-2025-12,OpenTree,190923,Opiliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
568878,wfo:wfo-7000000429-2025-12,OpenTree,568878,Orchidaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
23373,wfo:wfo-7000000430-2025-12,OpenTree,23373,Orobanchaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
372826,wfo:wfo-7000000434-2025-12,OpenTree,372826,Oxalidaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
432991,wfo:wfo-7000000436-2025-12,OpenTree,432991,Paeoniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
552732,wfo:wfo-7000000438-2025-12,OpenTree,552732,Pandaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
928475,wfo:wfo-7000000439-2025-12,OpenTree,928475,Pandanaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
438092,wfo:wfo-7000000440-2025-12,OpenTree,438092,Papaveraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
437414,wfo:wfo-7000000441-2025-12,OpenTree,437414,Paracryphiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
530187,wfo:wfo-7000000442-2025-12,OpenTree,530187,Passifloraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
488087,wfo:wfo-7000000443-2025-12,OpenTree,488087,Paulowniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
91446,wfo:wfo-7000000444-2025-12,OpenTree,91446,Pedaliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
655819,wfo:wfo-7000000446-2025-12,OpenTree,655819,Penaeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
532133,wfo:wfo-7000000447-2025-12,OpenTree,532133,Pennantiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
701063,wfo:wfo-7000000448-2025-12,OpenTree,701063,Pentadiplandraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
541654,wfo:wfo-7000000449-2025-12,OpenTree,541654,Pentaphragmataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
437417,wfo:wfo-7000000450-2025-12,OpenTree,437417,Pentaphylacaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
565292,wfo:wfo-7000000451-2025-12,OpenTree,565292,Penthoraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
873016,wfo:wfo-7000000452-2025-12,OpenTree,873016,Peraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
437424,wfo:wfo-7000000453-2025-12,OpenTree,437424,Peridiscaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
5730048,wfo:wfo-7000000454-2025-12,OpenTree,5730048,Petenaeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
695980,wfo:wfo-7000000455-2025-12,OpenTree,695980,Petermanniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
353468,wfo:wfo-7000000668-2025-12,OpenTree,353468,Petiveriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
512921,wfo:wfo-7000000456-2025-12,OpenTree,512921,Petrosaviaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
3847,wfo:wfo-7000000457-2025-12,OpenTree,3847,Phellinaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
590780,wfo:wfo-7000000458-2025-12,OpenTree,590780,Philesiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
775194,wfo:wfo-7000000459-2025-12,OpenTree,775194,Philydraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
738841,wfo:wfo-7000000460-2025-12,OpenTree,738841,Phrymaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
62390,wfo:wfo-7000000461-2025-12,OpenTree,62390,Phyllanthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
576510,wfo:wfo-7000000464-2025-12,OpenTree,576510,Phyllonomaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
811148,wfo:wfo-7000000465-2025-12,OpenTree,811148,Physenaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
216633,wfo:wfo-7000000466-2025-12,OpenTree,216633,Phytolaccaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
682446,wfo:wfo-7000000467-2025-12,OpenTree,682446,Picramniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
62391,wfo:wfo-7000000468-2025-12,OpenTree,62391,Picrodendraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1022519,wfo:wfo-7000000471-2025-12,OpenTree,1022519,Piperaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
467762,wfo:wfo-7000000472-2025-12,OpenTree,467762,Pittosporaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1041309,wfo:wfo-7000000476-2025-12,OpenTree,1041309,Plantaginaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
62537,wfo:wfo-7000000477-2025-12,OpenTree,62537,Platanaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
23371,wfo:wfo-7000000481-2025-12,OpenTree,23371,Plocospermataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
532273,wfo:wfo-7000000482-2025-12,OpenTree,532273,Plumbaginaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
508090,wfo:wfo-7000000483-2025-12,OpenTree,508090,Poaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
881387,wfo:wfo-7000000485-2025-12,OpenTree,881387,Podostemaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
814217,wfo:wfo-7000000486-2025-12,OpenTree,814217,Polemoniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
299382,wfo:wfo-7000000487-2025-12,OpenTree,299382,Polygalaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
904376,wfo:wfo-7000000488-2025-12,OpenTree,904376,Polygonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
399488,wfo:wfo-7000000491-2025-12,OpenTree,399488,Pontederiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
63150,wfo:wfo-7000000493-2025-12,OpenTree,63150,Portulacaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
460581,wfo:wfo-7000000494-2025-12,OpenTree,460581,Posidoniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
399477,wfo:wfo-7000000495-2025-12,OpenTree,399477,Potamogetonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
47346,wfo:wfo-7000000497-2025-12,OpenTree,47346,Primulaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
209175,wfo:wfo-7000000499-2025-12,OpenTree,209175,Proteaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
369981,wfo:wfo-7000000509-2025-12,OpenTree,369981,Putranjivaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1045651,wfo:wfo-7000000510-2025-12,OpenTree,1045651,Quillajaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
684051,wfo:wfo-7000000513-2025-12,OpenTree,684051,Rafflesiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
387826,wfo:wfo-7000000514-2025-12,OpenTree,387826,Ranunculaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
57527,wfo:wfo-7000000515-2025-12,OpenTree,57527,Rapateaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
754878,wfo:wfo-7000000517-2025-12,OpenTree,754878,Resedaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
330777,wfo:wfo-7000000518-2025-12,OpenTree,330777,Restionaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
942009,wfo:wfo-7000000519-2025-12,OpenTree,942009,Rhabdodendraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
329916,wfo:wfo-7000000524-2025-12,OpenTree,329916,Rhamnaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
655809,wfo:wfo-7000000527-2025-12,OpenTree,655809,Rhizophoraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
264019,wfo:wfo-7000000669-2025-12,OpenTree,264019,Ripogonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
538887,wfo:wfo-7000000531-2025-12,OpenTree,538887,Roridulaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
208036,wfo:wfo-7000000532-2025-12,OpenTree,208036,Rosaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1084532,wfo:wfo-7000000533-2025-12,OpenTree,1084532,Rousseaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1014022,wfo:wfo-7000000534-2025-12,OpenTree,1014022,Rubiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
460575,wfo:wfo-7000000535-2025-12,OpenTree,460575,Ruppiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
43847,wfo:wfo-7000000536-2025-12,OpenTree,43847,Rutaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
931917,wfo:wfo-7000000538-2025-12,OpenTree,931917,Sabiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
530183,wfo:wfo-7000000540-2025-12,OpenTree,530183,Salicaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1012293,wfo:wfo-7000000541-2025-12,OpenTree,1012293,Salvadoraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
873718,wfo:wfo-7000000543-2025-12,OpenTree,873718,Santalaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
22442,wfo:wfo-7000000544-2025-12,OpenTree,22442,Sapindaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
883781,wfo:wfo-7000000545-2025-12,OpenTree,883781,Sapotaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
177663,wfo:wfo-7000000546-2025-12,OpenTree,177663,Sarcobataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
809889,wfo:wfo-7000000547-2025-12,OpenTree,809889,Sarcolaenaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
639961,wfo:wfo-7000000548-2025-12,OpenTree,639961,Sarraceniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
445974,wfo:wfo-7000000549-2025-12,OpenTree,445974,Saururaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1035588,wfo:wfo-7000000550-2025-12,OpenTree,1035588,Saxifragaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
208899,wfo:wfo-7000000552-2025-12,OpenTree,208899,Scheuchzeriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1022517,wfo:wfo-7000000553-2025-12,OpenTree,1022517,Schisandraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
23378,wfo:wfo-7000000557-2025-12,OpenTree,23378,Schlegeliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
360820,wfo:wfo-7000000558-2025-12,OpenTree,360820,Schoepfiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
23713,wfo:wfo-7000000561-2025-12,OpenTree,23713,Scrophulariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
279239,wfo:wfo-7000000566-2025-12,OpenTree,279239,Setchellanthaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
552019,wfo:wfo-7000000567-2025-12,OpenTree,552019,Simaroubaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
864021,wfo:wfo-7000000568-2025-12,OpenTree,864021,Simmondsiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
157964,wfo:wfo-7000000569-2025-12,OpenTree,157964,Siparunaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
516176,wfo:wfo-7000000570-2025-12,OpenTree,516176,Sladeniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
978709,wfo:wfo-7000000571-2025-12,OpenTree,978709,Smilacaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
473827,wfo:wfo-7000000654-2025-12,OpenTree,473827,Solanaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
287347,wfo:wfo-7000000575-2025-12,OpenTree,287347,Sphaerosepalaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
824914,wfo:wfo-7000000577-2025-12,OpenTree,824914,Sphenocleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
909585,wfo:wfo-7000000581-2025-12,OpenTree,909585,Stachyuraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
152805,wfo:wfo-7000000582-2025-12,OpenTree,152805,Staphyleaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
134741,wfo:wfo-7000000583-2025-12,OpenTree,134741,Stegnospermataceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
597423,wfo:wfo-7000000584-2025-12,OpenTree,597423,Stemonaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
453589,wfo:wfo-7000000585-2025-12,OpenTree,453589,Stemonuraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
824915,wfo:wfo-7000000587-2025-12,OpenTree,824915,Stilbaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
963349,wfo:wfo-7000000588-2025-12,OpenTree,963349,Strasburgeriaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
258492,wfo:wfo-7000000589-2025-12,OpenTree,258492,Strelitziaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
541659,wfo:wfo-7000000590-2025-12,OpenTree,541659,Stylidiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
881796,wfo:wfo-7000000591-2025-12,OpenTree,881796,Styracaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
107001,wfo:wfo-7000000592-2025-12,OpenTree,107001,Surianaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
729324,wfo:wfo-7000000593-2025-12,OpenTree,729324,Symplocaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1061278,wfo:wfo-7000000595-2025-12,OpenTree,1061278,Talinaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
942004,wfo:wfo-7000000596-2025-12,OpenTree,942004,Tamaricaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
192599,wfo:wfo-7000000597-2025-12,OpenTree,192599,Tapisciaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
620157,wfo:wfo-7000000600-2025-12,OpenTree,620157,Tecophilaeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
579009,wfo:wfo-7000000670-2025-12,OpenTree,579009,Tetracarpaeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
656896,wfo:wfo-7000000602-2025-12,OpenTree,656896,Tetrachondraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
703818,wfo:wfo-7000000603-2025-12,OpenTree,703818,Tetramelaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
538891,wfo:wfo-7000000604-2025-12,OpenTree,538891,Tetrameristaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
55448,wfo:wfo-7000000607-2025-12,OpenTree,55448,Theaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
730510,wfo:wfo-7000000610-2025-12,OpenTree,730510,Thomandersiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
333072,wfo:wfo-7000000612-2025-12,OpenTree,333072,Thurniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1015625,wfo:wfo-7000000613-2025-12,OpenTree,1015625,Thymelaeaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1064105,wfo:wfo-7000000615-2025-12,OpenTree,1064105,Ticodendraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
449210,wfo:wfo-7000000617-2025-12,OpenTree,449210,Tofieldiaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
548701,wfo:wfo-7000000618-2025-12,OpenTree,548701,Torricelliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
701064,wfo:wfo-7000000619-2025-12,OpenTree,701064,Tovariaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
107577,wfo:wfo-7000000624-2025-12,OpenTree,107577,Trigoniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
807392,wfo:wfo-7000000625-2025-12,OpenTree,807392,Trimeniaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
501947,wfo:wfo-7000000626-2025-12,OpenTree,501947,Triuridaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
62524,wfo:wfo-7000000627-2025-12,OpenTree,62524,Trochodendraceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
350843,wfo:wfo-7000000628-2025-12,OpenTree,350843,Tropaeolaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
225264,wfo:wfo-7000000629-2025-12,OpenTree,225264,Typhaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1014672,wfo:wfo-7000000630-2025-12,OpenTree,1014672,Ulmaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
658494,wfo:wfo-7000000631-2025-12,OpenTree,658494,Urticaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
23372,wfo:wfo-7000000632-2025-12,OpenTree,23372,Vahliaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
53838,wfo:wfo-7000000634-2025-12,OpenTree,53838,Velloziaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
1081077,wfo:wfo-7000000635-2025-12,OpenTree,1081077,Verbenaceae,family,,,,,matched,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
757494,wfo:wfo-7000000671-2025-12,OpenTree,757494,Adoxaceae,family,,,,,synonym,name_search,1.0,2026-05-17,Open Tree of Life license/citation guidance,fork-e34b5b2c1c6c-clone-0
