trait	accepted_taxon_key	family_key	family_label	source_id	source_edge_count_for_taxon_trait	total_track3_edge_count_for_taxon	trait_family_carrier_count	trait_family_share	family_total_track3_taxa	pending_crosswalk_excluded_count_for_trait	accepted_resolution_share_for_trait	row_class_from_wave4	CP_min	controlled_readiness_status
capsule	wfo:wfo-0000761052-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000761054-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000761064-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	13	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000761065-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	13	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000771182-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000787485-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000791050-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000807422-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000807806-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000807807-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000807808-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000834930-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000925185-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000925420-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000925428-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000943839-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973279-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973356-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	12	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973430-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	14	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973452-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973461-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973549-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973560-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	13	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973593-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973604-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0000973627-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019307-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019308-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	8	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019316-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019319-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019321-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019323-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019326-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019328-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019337-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019340-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019347-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019348-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001019351-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001257076-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001334636-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338324-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338325-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338326-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338327-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338331-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338332-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338333-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338334-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338335-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338336-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001338337-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001339846-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	14	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001339851-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001339853-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	11	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001339855-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	10	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001343118-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001403140-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001425506-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	9	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000025673-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000025675-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000025676-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000025677-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000040992-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000042468-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	7	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000043076-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000043082-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000043084-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	5	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-1000075553-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	6	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-4000015498-2025-12	unresolved_family	Unresolved family	austraits_6_0_0	1	3	234	0.430939226519337	1819	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001343816-2025-12	wfo:wfo-7000000637-2025-12	Violaceae	austraits_6_0_0	1	13	3	0.0055248618784530384	3	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001343819-2025-12	wfo:wfo-7000000637-2025-12	Violaceae	austraits_6_0_0	1	9	3	0.0055248618784530384	3	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
capsule	wfo:wfo-0001343826-2025-12	wfo:wfo-7000000637-2025-12	Violaceae	austraits_6_0_0	1	5	3	0.0055248618784530384	3	8531	0.05984130482697818	pending_convergent_trait_hypothesis	4.83144	data_limited_pending_prior
drupe	wfo:wfo-0000921221-2025-12	wfo:wfo-7000000002-2025-12	Achariaceae	austraits_6_0_0	1	10	1	0.005376344086021506	1	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000566788-2025-12	wfo:wfo-7000000022-2025-12	Anacardiaceae	austraits_6_0_0	1	6	2	0.010752688172043012	3	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000566789-2025-12	wfo:wfo-7000000022-2025-12	Anacardiaceae	austraits_6_0_0	1	8	2	0.010752688172043012	3	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000294521-2025-12	wfo:wfo-7000000043-2025-12	Araliaceae	austraits_6_0_0	1	8	1	0.005376344086021506	20	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000260904-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	13	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000260937-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	10	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000260959-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	6	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000260970-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	6	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000260981-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	7	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000260992-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	7	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000263512-2025-12	wfo:wfo-7000000046-2025-12	Arecaceae	austraits_6_0_0	1	7	7	0.03763440860215054	9	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000313890-2025-12	wfo:wfo-7000000059-2025-12	Balanopaceae	austraits_6_0_0	1	10	1	0.005376344086021506	1	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000558623-2025-12	wfo:wfo-7000000060-2025-12	Balanophoraceae	austraits_6_0_0	1	5	2	0.010752688172043012	2	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000558654-2025-12	wfo:wfo-7000000060-2025-12	Balanophoraceae	austraits_6_0_0	1	7	2	0.010752688172043012	2	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000320409-2025-12	wfo:wfo-7000000067-2025-12	Bataceae	austraits_6_0_0	1	7	1	0.005376344086021506	1	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000539930-2025-12	wfo:wfo-7000000109-2025-12	Cannabaceae	austraits_6_0_0	1	9	1	0.005376344086021506	1	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000937813-2025-12	wfo:wfo-7000000151-2025-12	Cornaceae	austraits_6_0_0	1	6	3	0.016129032258064516	3	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0001424344-2025-12	wfo:wfo-7000000151-2025-12	Cornaceae	austraits_6_0_0	1	7	3	0.016129032258064516	3	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-1000001300-2025-12	wfo:wfo-7000000151-2025-12	Cornaceae	austraits_6_0_0	1	5	3	0.016129032258064516	3	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000538077-2025-12	wfo:wfo-7000000162-2025-12	Cunoniaceae	austraits_6_0_0	1	7	1	0.005376344086021506	7	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000515367-2025-12	wfo:wfo-7000000210-2025-12	Elaeocarpaceae	austraits_6_0_0	1	5	5	0.026881720430107527	8	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000515371-2025-12	wfo:wfo-7000000210-2025-12	Elaeocarpaceae	austraits_6_0_0	1	6	5	0.026881720430107527	8	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000515374-2025-12	wfo:wfo-7000000210-2025-12	Elaeocarpaceae	austraits_6_0_0	1	7	5	0.026881720430107527	8	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000515379-2025-12	wfo:wfo-7000000210-2025-12	Elaeocarpaceae	austraits_6_0_0	1	7	5	0.026881720430107527	8	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000515391-2025-12	wfo:wfo-7000000210-2025-12	Elaeocarpaceae	austraits_6_0_0	1	9	5	0.026881720430107527	8	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000940858-2025-12	wfo:wfo-7000000224-2025-12	Euphorbiaceae	austraits_6_0_0	1	10	2	0.010752688172043012	78	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000940977-2025-12	wfo:wfo-7000000224-2025-12	Euphorbiaceae	austraits_6_0_0	1	12	2	0.010752688172043012	78	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000519476-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	6	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000561808-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	10	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000561829-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	7	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000561834-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	6	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000561841-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	7	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000561875-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	8	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000562031-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	9	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000562034-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	9	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000562057-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	6	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000562079-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	8	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000562133-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	11	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000562150-2025-12	wfo:wfo-7000000321-2025-12	Lauraceae	austraits_6_0_0	1	8	12	0.06451612903225806	13	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000774811-2025-12	wfo:wfo-7000000322-2025-12	Lecythidaceae	austraits_6_0_0	1	8	4	0.021505376344086023	4	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000774825-2025-12	wfo:wfo-7000000322-2025-12	Lecythidaceae	austraits_6_0_0	1	11	4	0.021505376344086023	4	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000774839-2025-12	wfo:wfo-7000000322-2025-12	Lecythidaceae	austraits_6_0_0	1	10	4	0.021505376344086023	4	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000774962-2025-12	wfo:wfo-7000000322-2025-12	Lecythidaceae	austraits_6_0_0	1	13	4	0.021505376344086023	4	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532307-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	7	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532312-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	10	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532314-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	7	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532317-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	10	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532327-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	10	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532329-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	8	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
drupe	wfo:wfo-0000532338-2025-12	wfo:wfo-7000000350-2025-12	Loranthaceae	austraits_6_0_0	1	7	35	0.1881720430107527	42	1886	0.08976833976833977	pending_convergent_trait_hypothesis	5.647328	data_limited_pending_prior
